NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2995.0,1654736326.0,11.66,51.32,181.0,400.0,13143.0,19994.0,939.649,0.74,0.77,5.07,0.791,0.018,2995.0,0
3005.0,1654736336.0,11.536,51.32,151.0,400.0,13164.0,20026.0,939.641,0.67,0.69,4.6,0.717,0.016,3005.0,0
3015.0,1654736346.0,11.412,46.46,174.0,400.0,13149.0,20000.0,939.677,0.78,0.81,5.38,0.84,0.019,3015.0,0
3025.0,1654736356.0,11.288,45.33,168.0,400.0,13151.0,20003.0,939.671,0.91,0.94,6.24,0.973,0.022,3025.0,0
3035.0,1654736366.0,11.164,45.37,204.0,400.0,13124.0,19962.0,939.675,0.72,0.75,4.94,0.771,0.017,3035.0,0
3045.0,1654736376.0,11.04,50.04,180.0,400.0,13142.0,19989.0,939.665,0.68,0.7,4.67,0.727,0.016,3045.0,0
3055.0,1654736386.0,10.915,51.58,171.0,400.0,13162.0,20004.0,939.68,0.84,0.87,5.77,0.9,0.02,3055.0,0
3065.0,1654736396.0,10.791,51.71,129.0,400.0,13183.0,20038.0,939.669,0.94,0.98,6.48,1.01,0.023,3065.0,0
3075.0,1654736406.0,10.666,46.77,142.0,400.0,13170.0,20027.0,939.682,0.96,1.0,6.63,1.034,0.023,3075.0,0
3085.0,1654736416.0,10.542,45.57,144.0,400.0,13161.0,20024.0,939.684,0.96,1.0,6.61,1.031,0.023,3085.0,0
3095.0,1654736426.0,10.417,45.55,182.0,400.0,13141.0,19989.0,939.646,0.76,0.79,5.24,0.817,0.018,3095.0,0
3105.0,1654736436.0,10.292,50.16,164.0,400.0,13149.0,20003.0,939.653,0.72,0.75,4.96,0.773,0.017,3105.0,0
3115.0,1654736446.0,10.168,51.36,167.0,400.0,13151.0,20005.0,939.668,0.78,0.81,5.35,0.834,0.019,3115.0,0
3125.0,1654736456.0,10.043,51.38,154.0,400.0,13168.0,20018.0,939.622,0.96,0.99,6.59,1.028,0.023,3125.0,0
3135.0,1654736466.0,9.918,46.36,169.0,400.0,13155.0,20009.0,939.622,0.86,0.89,5.92,0.923,0.021,3135.0,0
3145.0,1654736476.0,9.793,45.2,176.0,400.0,13150.0,19998.0,939.617,0.7,0.73,4.85,0.756,0.017,3145.0,0
3155.0,1654736486.0,9.668,45.16,209.0,400.0,13126.0,19960.0,939.645,0.78,0.81,5.36,0.835,0.019,3155.0,0
3165.0,1654736496.0,9.543,49.73,198.0,400.0,13140.0,19982.0,939.638,0.87,0.91,6.01,0.937,0.021,3165.0,0
3175.0,1654736506.0,9.418,51.21,181.0,400.0,13169.0,19981.0,939.624,1.84,1.92,12.69,1.979,0.045,3175.0,0
3185.0,1654736516.0,9.293,63.8,0.0,400.0,13477.0,20430.0,939.459,27.42,28.49,188.7,29.426,0.665,3185.0,1
3195.0,1654736526.0,9.168,59.42,0.0,400.0,13418.0,20420.0,939.686,2.87,2.98,19.73,3.076,0.069,3195.0,1
3205.0,1654736536.0,9.043,58.51,0.0,400.0,13359.0,20355.0,939.684,2.45,2.55,16.87,2.631,0.059,3205.0,1
3215.0,1654736546.0,8.918,58.71,0.0,400.0,13299.0,20262.0,939.695,2.62,2.72,18.01,2.808,0.063,3215.0,1
3225.0,1654736556.0,8.793,64.29,14.0,400.0,13276.0,20206.0,939.708,2.43,2.52,16.72,2.608,0.059,3225.0,1
3235.0,1654736566.0,8.668,65.81,54.0,400.0,13256.0,20157.0,939.69,2.61,2.71,17.95,2.8,0.063,3235.0,1
3245.0,1654736576.0,8.543,65.81,72.0,400.0,13255.0,20147.0,939.683,2.76,2.86,18.98,2.959,0.067,3245.0,1
3255.0,1654736586.0,8.418,59.93,129.0,400.0,13224.0,20084.0,939.68,2.47,2.57,17.03,2.655,0.06,3255.0,1
3265.0,1654736596.0,8.293,58.34,160.0,400.0,13206.0,20047.0,939.707,2.41,2.5,16.56,2.582,0.058,3265.0,1
3275.0,1654736606.0,8.168,58.07,202.0,400.0,13188.0,20014.0,939.689,2.25,2.34,15.48,2.414,0.055,3275.0,1
3285.0,1654736616.0,8.043,63.18,200.0,400.0,13184.0,20013.0,939.697,2.12,2.2,14.59,2.275,0.051,3285.0,1
3295.0,1654736626.0,7.918,64.34,205.0,400.0,13184.0,20013.0,939.696,2.32,2.41,15.98,2.491,0.056,3295.0,1
3305.0,1654736636.0,7.794,64.09,198.0,400.0,13196.0,20025.0,939.7,2.37,2.46,16.31,2.544,0.057,3305.0,1
3315.0,1654736646.0,7.669,58.27,223.0,400.0,13178.0,20000.0,939.695,2.24,2.33,15.44,2.408,0.054,3315.0,1
3325.0,1654736656.0,7.544,56.63,240.0,400.0,13162.0,19972.0,939.682,2.51,2.61,17.28,2.694,0.061,3325.0,1
3335.0,1654736666.0,7.42,56.37,259.0,400.0,13146.0,19950.0,939.651,2.35,2.44,16.18,2.523,0.057,3335.0,1
3345.0,1654736676.0,7.295,61.43,261.0,400.0,13146.0,19954.0,939.677,2.02,2.1,13.91,2.169,0.049,3345.0,1
3355.0,1654736686.0,7.171,62.59,264.0,400.0,13148.0,19943.0,939.677,1.93,2.01,13.31,2.076,0.047,3355.0,1
3365.0,1654736696.0,7.046,62.4,244.0,400.0,13165.0,19976.0,939.687,1.68,1.74,11.53,1.798,0.041,3365.0,1
3375.0,1654736706.0,6.922,56.61,266.0,400.0,13142.0,19949.0,939.665,1.79,1.86,12.34,1.924,0.043,3375.0,1
3385.0,1654736716.0,6.798,55.1,268.0,400.0,13149.0,19950.0,939.647,1.75,1.82,12.07,1.883,0.043,3385.0,1
3395.0,1654736726.0,6.673,54.9,306.0,400.0,13124.0,19910.0,939.665,1.81,1.88,12.47,1.945,0.044,3395.0,1
3405.0,1654736736.0,6.549,59.94,300.0,400.0,13133.0,19918.0,939.67,1.72,1.78,11.82,1.843,0.042,3405.0,1
3415.0,1654736746.0,6.425,61.06,281.0,400.0,13130.0,19921.0,939.668,1.51,1.57,10.37,1.617,0.037,3415.0,1
3425.0,1654736756.0,6.302,60.94,265.0,400.0,13147.0,19948.0,939.674,1.74,1.81,11.99,1.87,0.042,3425.0,1
3435.0,1654736766.0,6.178,55.32,289.0,400.0,13132.0,19924.0,939.674,1.94,2.02,13.36,2.083,0.047,3435.0,1
