NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2996.0,1654736327.0,11.648,51.35,178.0,400.0,13147.0,20003.0,939.653,0.72,0.75,4.97,0.775,0.018,2996.0,0
3006.0,1654736337.0,11.524,50.47,154.0,400.0,13164.0,20020.0,939.646,0.68,0.71,4.67,0.729,0.016,3006.0,0
3016.0,1654736347.0,11.4,46.27,173.0,400.0,13154.0,20001.0,939.677,0.79,0.82,5.46,0.852,0.019,3016.0,0
3026.0,1654736357.0,11.276,45.31,165.0,400.0,13142.0,20003.0,939.667,0.89,0.93,6.16,0.96,0.022,3026.0,0
3036.0,1654736367.0,11.151,46.05,196.0,400.0,13128.0,19973.0,939.666,0.71,0.74,4.89,0.763,0.017,3036.0,0
3046.0,1654736377.0,11.027,50.25,191.0,400.0,13142.0,19985.0,939.656,0.71,0.74,4.89,0.763,0.017,3046.0,0
3056.0,1654736387.0,10.903,51.63,165.0,400.0,13161.0,20000.0,939.664,0.84,0.87,5.76,0.899,0.02,3056.0,0
3066.0,1654736397.0,10.778,50.91,138.0,400.0,13175.0,20031.0,939.658,0.94,0.97,6.45,1.006,0.023,3066.0,0
3076.0,1654736407.0,10.654,46.58,150.0,400.0,13166.0,20026.0,939.686,0.97,1.01,6.67,1.04,0.023,3076.0,0
3086.0,1654736417.0,10.529,45.54,150.0,400.0,13166.0,20025.0,939.665,0.97,1.0,6.64,1.036,0.023,3086.0,0
3096.0,1654736427.0,10.405,46.3,187.0,400.0,13140.0,19990.0,939.649,0.75,0.78,5.19,0.809,0.018,3096.0,0
3106.0,1654736437.0,10.28,50.34,164.0,400.0,13152.0,20004.0,939.663,0.71,0.74,4.89,0.762,0.017,3106.0,0
3116.0,1654736447.0,10.155,51.44,169.0,400.0,13147.0,19996.0,939.663,0.79,0.82,5.42,0.845,0.019,3116.0,0
3126.0,1654736457.0,10.03,50.5,155.0,400.0,13162.0,20014.0,939.628,0.97,1.01,6.67,1.04,0.023,3126.0,0
3136.0,1654736467.0,9.905,46.18,175.0,400.0,13154.0,20001.0,939.625,0.83,0.86,5.72,0.892,0.02,3136.0,0
3146.0,1654736477.0,9.78,45.19,174.0,400.0,13153.0,19998.0,939.624,0.69,0.72,4.77,0.744,0.017,3146.0,0
3156.0,1654736487.0,9.656,45.9,210.0,400.0,13127.0,19966.0,939.64,0.77,0.8,5.31,0.829,0.019,3156.0,0
3166.0,1654736497.0,9.531,49.97,199.0,400.0,13137.0,19973.0,939.635,0.87,0.9,5.98,0.933,0.021,3166.0,0
3176.0,1654736507.0,9.406,52.94,130.0,400.0,13231.0,20038.0,939.588,1.82,1.89,12.51,1.95,0.044,3176.0,0
3186.0,1654736517.0,9.281,63.18,0.0,400.0,13466.0,20427.0,939.509,21.32,22.15,146.76,22.885,0.517,3186.0,1
