NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2789.0,1654736120.0,14.179,45.94,112.0,400.0,13185.0,20070.0,939.639,1.02,1.06,7.05,1.099,0.025,2789.0,0
2799.0,1654736130.0,14.059,46.78,136.0,400.0,13161.0,20037.0,939.667,0.95,0.98,6.51,1.016,0.023,2799.0,0
2809.0,1654736140.0,13.938,50.92,130.0,400.0,13170.0,20044.0,939.645,0.85,0.88,5.85,0.913,0.021,2809.0,0
2819.0,1654736150.0,13.817,52.05,114.0,400.0,13176.0,20046.0,939.649,0.95,0.98,6.51,1.016,0.023,2819.0,0
2829.0,1654736160.0,13.696,50.45,100.0,400.0,13193.0,20068.0,939.654,0.96,1.0,6.63,1.034,0.023,2829.0,0
2839.0,1654736170.0,13.574,46.77,114.0,400.0,13183.0,20062.0,939.646,1.03,1.07,7.08,1.105,0.025,2839.0,0
2849.0,1654736180.0,13.453,45.86,107.0,400.0,13178.0,20057.0,939.667,1.08,1.12,7.43,1.158,0.026,2849.0,0
2859.0,1654736190.0,13.331,47.34,148.0,400.0,13150.0,20029.0,939.65,0.91,0.95,6.3,0.982,0.022,2859.0,0
2869.0,1654736200.0,13.209,51.0,138.0,400.0,13162.0,20038.0,939.655,0.77,0.8,5.33,0.831,0.019,2869.0,0
2879.0,1654736210.0,13.087,52.02,137.0,400.0,13155.0,20032.0,939.671,0.84,0.87,5.75,0.897,0.02,2879.0,0
2889.0,1654736220.0,12.965,50.27,124.0,400.0,13171.0,20050.0,939.656,1.01,1.05,6.93,1.081,0.024,2889.0,0
2899.0,1654736230.0,12.843,46.46,140.0,400.0,13163.0,20035.0,939.624,0.84,0.87,5.77,0.899,0.02,2899.0,0
2909.0,1654736240.0,12.72,45.56,144.0,400.0,13157.0,20028.0,939.634,1.24,1.28,8.5,1.326,0.03,2909.0,0
2919.0,1654736250.0,12.597,48.42,168.0,400.0,13152.0,20013.0,939.632,1.08,1.12,7.43,1.159,0.026,2919.0,0
2929.0,1654736260.0,12.474,51.19,151.0,400.0,13154.0,20027.0,939.621,0.87,0.9,5.97,0.931,0.021,2929.0,0
2939.0,1654736270.0,12.351,51.99,161.0,400.0,13155.0,20022.0,939.646,0.81,0.84,5.58,0.869,0.02,2939.0,0
2949.0,1654736280.0,12.228,48.89,135.0,400.0,13169.0,20040.0,939.623,0.83,0.86,5.68,0.886,0.02,2949.0,0
2959.0,1654736290.0,12.105,46.12,157.0,400.0,13159.0,20021.0,939.614,0.85,0.89,5.88,0.917,0.021,2959.0,0
2969.0,1654736300.0,11.982,45.31,161.0,400.0,13154.0,20013.0,939.65,0.93,0.97,6.43,1.003,0.023,2969.0,0
2979.0,1654736310.0,11.858,48.11,180.0,400.0,13134.0,19987.0,939.651,0.91,0.94,6.25,0.975,0.022,2979.0,0
2989.0,1654736320.0,11.734,50.76,164.0,400.0,13150.0,20007.0,939.668,0.87,0.91,6.01,0.936,0.021,2989.0,0
2999.0,1654736330.0,11.61,51.54,180.0,400.0,13144.0,19990.0,939.65,0.7,0.73,4.85,0.756,0.017,2999.0,0
3009.0,1654736340.0,11.487,48.45,171.0,400.0,13162.0,20008.0,939.656,0.7,0.73,4.83,0.753,0.017,3009.0,0
3019.0,1654736350.0,11.362,45.88,172.0,400.0,13152.0,20000.0,939.685,0.85,0.88,5.86,0.913,0.021,3019.0,0
3029.0,1654736360.0,11.238,45.15,173.0,400.0,13151.0,20001.0,939.671,0.84,0.88,5.8,0.905,0.02,3029.0,0
3039.0,1654736370.0,11.114,48.0,201.0,400.0,13133.0,19974.0,939.656,0.66,0.69,4.55,0.709,0.016,3039.0,0
3049.0,1654736380.0,10.99,50.8,168.0,400.0,13147.0,19995.0,939.678,0.82,0.85,5.63,0.878,0.02,3049.0,0
3059.0,1654736390.0,10.865,51.89,162.0,400.0,13167.0,20005.0,939.679,0.86,0.9,5.93,0.925,0.021,3059.0,0
3069.0,1654736400.0,10.741,48.84,128.0,400.0,13179.0,20044.0,939.66,0.94,0.97,6.44,1.005,0.023,3069.0,0
3079.0,1654736410.0,10.616,46.14,140.0,400.0,13166.0,20027.0,939.667,0.96,0.99,6.59,1.028,0.023,3079.0,0
3089.0,1654736420.0,10.492,45.4,158.0,400.0,13161.0,20020.0,939.671,0.94,0.98,6.46,1.007,0.023,3089.0,0
3099.0,1654736430.0,10.367,48.15,178.0,400.0,13144.0,19996.0,939.665,0.74,0.77,5.11,0.797,0.018,3099.0,0
3109.0,1654736440.0,10.242,50.82,170.0,400.0,13153.0,20003.0,939.669,0.74,0.77,5.09,0.794,0.018,3109.0,0
3119.0,1654736450.0,10.118,51.6,170.0,400.0,13151.0,20000.0,939.64,0.79,0.82,5.46,0.852,0.019,3119.0,0
3129.0,1654736460.0,9.993,48.42,167.0,400.0,13159.0,20006.0,939.629,0.98,1.02,6.73,1.05,0.024,3129.0,0
3139.0,1654736470.0,9.868,45.76,177.0,400.0,13154.0,19998.0,939.624,0.81,0.84,5.55,0.865,0.02,3139.0,0
3149.0,1654736480.0,9.743,44.99,189.0,400.0,13148.0,19993.0,939.634,0.69,0.72,4.75,0.74,0.017,3149.0,0
3159.0,1654736490.0,9.618,47.77,200.0,400.0,13135.0,19967.0,939.646,0.76,0.79,5.22,0.813,0.018,3159.0,0
3169.0,1654736500.0,9.493,50.41,199.0,400.0,13139.0,19976.0,939.644,0.78,0.81,5.35,0.835,0.019,3169.0,0
3179.0,1654736510.0,9.368,58.6,0.0,400.0,13385.0,20202.0,939.574,1.8,1.87,12.41,1.935,0.044,3179.0,1
3189.0,1654736520.0,9.243,61.29,0.0,400.0,13447.0,20435.0,939.626,4.86,5.05,33.42,5.212,0.118,3189.0,1
3199.0,1654736530.0,9.118,58.93,0.0,400.0,13401.0,20405.0,939.693,2.07,2.16,14.28,2.227,0.05,3199.0,1
3209.0,1654736540.0,8.993,58.39,0.0,400.0,13350.0,20339.0,939.685,2.57,2.67,17.68,2.757,0.062,3209.0,1
3219.0,1654736550.0,8.868,61.84,0.0,400.0,13300.0,20249.0,939.687,2.54,2.64,17.5,2.729,0.062,3219.0,1
3229.0,1654736560.0,8.743,65.11,25.0,400.0,13271.0,20188.0,939.704,2.54,2.64,17.51,2.73,0.062,3229.0,1
3239.0,1654736570.0,8.618,66.09,76.0,400.0,13246.0,20148.0,939.701,2.6,2.7,17.89,2.789,0.063,3239.0,1
3249.0,1654736580.0,8.493,62.48,94.0,400.0,13240.0,20114.0,939.691,2.67,2.78,18.4,2.869,0.065,3249.0,1
3259.0,1654736590.0,8.368,59.11,138.0,400.0,13218.0,20084.0,939.694,2.49,2.59,17.17,2.677,0.06,3259.0,1
3269.0,1654736600.0,8.243,57.97,166.0,400.0,13210.0,20061.0,939.683,2.23,2.32,15.37,2.396,0.054,3269.0,1
3279.0,1654736610.0,8.118,61.0,192.0,400.0,13184.0,20016.0,939.703,2.18,2.27,15.01,2.34,0.053,3279.0,1
3289.0,1654736620.0,7.993,63.83,204.0,400.0,13181.0,20014.0,939.7,2.3,2.39,15.81,2.465,0.056,3289.0,1
3299.0,1654736630.0,7.869,64.51,215.0,400.0,13178.0,19996.0,939.709,2.32,2.41,15.97,2.49,0.056,3299.0,1
3309.0,1654736640.0,7.744,60.79,203.0,400.0,13188.0,20016.0,939.709,2.26,2.34,15.52,2.421,0.055,3309.0,1
3319.0,1654736650.0,7.619,57.46,228.0,400.0,13175.0,19984.0,939.664,2.44,2.54,16.82,2.624,0.059,3319.0,1
3329.0,1654736660.0,7.494,56.24,229.0,400.0,13169.0,19981.0,939.687,2.42,2.51,16.66,2.598,0.059,3329.0,1
3339.0,1654736670.0,7.37,59.32,260.0,400.0,13150.0,19954.0,939.675,2.17,2.26,14.96,2.333,0.053,3339.0,1
3349.0,1654736680.0,7.245,62.09,266.0,400.0,13146.0,19951.0,939.664,1.86,1.93,12.79,1.995,0.045,3349.0,1
3359.0,1654736690.0,7.121,62.8,268.0,400.0,13142.0,19947.0,939.679,1.89,1.96,13.01,2.028,0.046,3359.0,1
3369.0,1654736700.0,6.996,59.08,256.0,400.0,13156.0,19957.0,939.668,1.68,1.75,11.59,1.807,0.041,3369.0,1
3379.0,1654736710.0,6.872,55.8,263.0,400.0,13146.0,19945.0,939.658,1.69,1.75,11.6,1.809,0.041,3379.0,1
