NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2991.0,1654736322.0,11.709,50.96,181.0,400.0,13143.0,19996.0,939.655,0.85,0.88,5.86,0.914,0.021,2991.0,0
3001.0,1654736332.0,11.586,51.65,171.0,400.0,13143.0,19992.0,939.652,0.7,0.73,4.83,0.754,0.017,3001.0,0
3011.0,1654736342.0,11.462,47.51,165.0,400.0,13157.0,20012.0,939.664,0.76,0.79,5.21,0.813,0.018,3011.0,0
3021.0,1654736352.0,11.338,45.68,178.0,400.0,13146.0,19997.0,939.681,0.86,0.89,5.9,0.92,0.021,3021.0,0
3031.0,1654736362.0,11.214,45.05,174.0,400.0,13144.0,19994.0,939.672,0.79,0.82,5.45,0.849,0.019,3031.0,0
3041.0,1654736372.0,11.089,48.86,183.0,400.0,13146.0,19987.0,939.66,0.66,0.69,4.57,0.712,0.016,3041.0,0
3051.0,1654736382.0,10.965,51.1,189.0,400.0,13146.0,19982.0,939.68,0.84,0.88,5.81,0.906,0.02,3051.0,0
3061.0,1654736392.0,10.841,52.01,160.0,400.0,13165.0,20013.0,939.669,0.88,0.92,6.06,0.946,0.021,3061.0,0
3071.0,1654736402.0,10.716,47.91,140.0,400.0,13170.0,20029.0,939.679,0.93,0.97,6.43,1.003,0.023,3071.0,0
3081.0,1654736412.0,10.592,45.95,145.0,400.0,13172.0,20029.0,939.67,0.94,0.97,6.45,1.006,0.023,3081.0,0
3091.0,1654736422.0,10.467,45.25,159.0,400.0,13161.0,20017.0,939.669,0.85,0.89,5.88,0.917,0.021,3091.0,0
3101.0,1654736432.0,10.342,49.05,168.0,400.0,13151.0,19995.0,939.652,0.72,0.74,4.92,0.768,0.017,3101.0,0
3111.0,1654736442.0,10.217,51.07,168.0,400.0,13147.0,20000.0,939.653,0.73,0.76,5.06,0.789,0.018,3111.0,0
3121.0,1654736452.0,10.093,51.68,175.0,400.0,13148.0,19999.0,939.659,0.85,0.88,5.86,0.914,0.021,3121.0,0
3131.0,1654736462.0,9.968,47.48,162.0,400.0,13162.0,20013.0,939.624,0.93,0.97,6.41,0.999,0.023,3131.0,0
3141.0,1654736472.0,9.843,45.56,176.0,400.0,13157.0,20004.0,939.616,0.78,0.81,5.39,0.84,0.019,3141.0,0
3151.0,1654736482.0,9.718,44.88,181.0,400.0,13152.0,19998.0,939.646,0.72,0.75,4.94,0.77,0.017,3151.0,0
3161.0,1654736492.0,9.593,48.67,193.0,400.0,13136.0,19973.0,939.646,0.81,0.84,5.59,0.871,0.02,3161.0,0
3171.0,1654736502.0,9.468,50.62,188.0,400.0,13142.0,19970.0,939.648,0.76,0.79,5.24,0.817,0.018,3171.0,0
3181.0,1654736512.0,9.343,62.22,0.0,400.0,13443.0,20315.0,939.044,2.0,2.08,13.75,2.145,0.048,3181.0,1
3191.0,1654736522.0,9.218,60.45,0.0,400.0,13438.0,20435.0,939.661,2.98,3.09,20.48,3.194,0.072,3191.0,1
3201.0,1654736532.0,9.093,58.73,0.0,400.0,13381.0,20387.0,939.688,2.31,2.4,15.89,2.477,0.056,3201.0,1
3211.0,1654736542.0,8.968,58.31,0.0,400.0,13337.0,20310.0,939.692,2.58,2.68,17.76,2.769,0.063,3211.0,1
3221.0,1654736552.0,8.843,62.92,0.0,400.0,13288.0,20236.0,939.69,2.5,2.6,17.2,2.682,0.061,3221.0,1
3231.0,1654736562.0,8.718,65.4,39.0,400.0,13257.0,20177.0,939.696,2.56,2.66,17.62,2.747,0.062,3231.0,1
3241.0,1654736572.0,8.593,66.21,86.0,400.0,13244.0,20133.0,939.7,2.63,2.73,18.09,2.82,0.064,3241.0,1
3251.0,1654736582.0,8.468,61.35,98.0,400.0,13237.0,20111.0,939.676,2.57,2.67,17.7,2.76,0.062,3251.0,1
3261.0,1654736592.0,8.343,58.83,141.0,400.0,13221.0,20071.0,939.706,2.58,2.68,17.75,2.769,0.063,3261.0,1
3271.0,1654736602.0,8.218,57.79,168.0,400.0,13201.0,20044.0,939.682,2.19,2.28,15.07,2.35,0.053,3271.0,1
3281.0,1654736612.0,8.093,61.95,202.0,400.0,13180.0,20013.0,939.694,2.16,2.24,14.85,2.315,0.052,3281.0,1
3291.0,1654736622.0,7.968,64.05,198.0,400.0,13193.0,20015.0,939.692,2.39,2.48,16.43,2.562,0.058,3291.0,1
3301.0,1654736632.0,7.844,64.57,213.0,400.0,13174.0,19990.0,939.687,2.31,2.4,15.91,2.48,0.056,3301.0,1
3311.0,1654736642.0,7.719,59.71,216.0,400.0,13184.0,20004.0,939.69,2.22,2.31,15.3,2.386,0.054,3311.0,1
3321.0,1654736652.0,7.594,57.15,226.0,400.0,13174.0,19990.0,939.674,2.5,2.6,17.2,2.683,0.061,3321.0,1
3331.0,1654736662.0,7.469,56.12,237.0,400.0,13170.0,19977.0,939.669,2.4,2.49,16.5,2.573,0.058,3331.0,1
3341.0,1654736672.0,7.345,60.28,249.0,400.0,13151.0,19952.0,939.669,2.12,2.2,14.61,2.278,0.051,3341.0,1
3351.0,1654736682.0,7.22,62.28,262.0,400.0,13148.0,19955.0,939.666,1.81,1.88,12.46,1.943,0.044,3351.0,1
3361.0,1654736692.0,7.096,62.86,271.0,400.0,13144.0,19933.0,939.692,1.84,1.91,12.64,1.971,0.045,3361.0,1
3371.0,1654736702.0,6.971,58.01,256.0,400.0,13159.0,19964.0,939.68,1.72,1.78,11.82,1.843,0.042,3371.0,1
3381.0,1654736712.0,6.847,55.57,269.0,400.0,13137.0,19933.0,939.66,1.63,1.69,11.23,1.751,0.04,3381.0,1
3391.0,1654736722.0,6.723,54.65,280.0,400.0,13139.0,19942.0,939.666,1.87,1.94,12.85,2.004,0.045,3391.0,1
3401.0,1654736732.0,6.599,58.74,293.0,400.0,13124.0,19912.0,939.672,1.76,1.83,12.12,1.889,0.043,3401.0,1
3411.0,1654736742.0,6.475,60.74,285.0,400.0,13135.0,19923.0,939.664,1.54,1.6,10.57,1.648,0.037,3411.0,1
3421.0,1654736752.0,6.351,61.34,291.0,400.0,13130.0,19924.0,939.673,1.56,1.62,10.73,1.673,0.038,3421.0,1
3431.0,1654736762.0,6.227,56.55,289.0,400.0,13131.0,19932.0,939.676,1.94,2.02,13.38,2.086,0.047,3431.0,1
3441.0,1654736772.0,6.104,54.26,296.0,400.0,13134.0,19923.0,939.692,1.89,1.97,13.03,2.031,0.046,3441.0,1
3451.0,1654736782.0,5.98,53.43,297.0,400.0,13124.0,19918.0,939.685,1.38,1.44,9.53,1.486,0.034,3451.0,1
3461.0,1654736792.0,5.857,57.54,313.0,400.0,13122.0,19904.0,939.699,1.13,1.17,7.77,1.212,0.027,3461.0,1
3471.0,1654736802.0,5.733,59.57,310.0,400.0,13117.0,19904.0,939.69,1.16,1.2,7.96,1.241,0.028,3471.0,1
3481.0,1654736812.0,5.61,60.18,309.0,400.0,13116.0,19905.0,939.685,1.35,1.4,9.27,1.446,0.033,3481.0,1
3491.0,1654736822.0,5.487,55.5,303.0,400.0,13128.0,19914.0,939.67,1.25,1.29,8.57,1.337,0.03,3491.0,1
