NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
1.0,1654733332.0,20.015,56.67,0.0,400.0,12345.0,18651.0,939.744,0.0,0.0,0.0,0.0,0.0,1.0,0
11.0,1654733342.0,20.161,51.84,0.0,400.0,12467.0,19264.0,939.754,0.84,3.51,0.0,4.053,2.58,11.0,0
21.0,1654733352.0,20.305,50.02,0.0,400.0,12487.0,19470.0,939.741,0.33,1.39,0.0,1.61,1.024,21.0,0
31.0,1654733362.0,20.448,51.23,8.0,440.0,12482.0,19520.0,939.772,0.13,0.45,0.11,0.514,0.308,31.0,0
41.0,1654733372.0,20.589,54.91,0.0,400.0,12503.0,19578.0,939.765,0.05,0.18,0.04,0.204,0.122,41.0,0
51.0,1654733382.0,20.729,56.47,14.0,411.0,12508.0,19587.0,939.701,0.01,0.04,0.01,0.047,0.028,51.0,0
61.0,1654733392.0,20.867,53.6,11.0,415.0,12529.0,19625.0,939.734,0.23,0.83,0.07,0.95,0.579,61.0,0
71.0,1654733402.0,21.003,50.55,18.0,412.0,12534.0,19646.0,939.773,0.08,0.3,0.03,0.341,0.208,71.0,0
81.0,1654733412.0,21.137,49.44,6.0,400.0,12540.0,19638.0,939.777,0.03,0.09,0.01,0.106,0.065,81.0,0
91.0,1654733422.0,21.27,52.04,26.0,441.0,12527.0,19617.0,939.78,0.01,0.03,0.0,0.029,0.018,91.0,0
101.0,1654733432.0,21.401,55.16,20.0,408.0,12532.0,19621.0,939.775,0.09,0.29,0.17,0.332,0.189,101.0,0
111.0,1654733442.0,21.531,56.42,11.0,409.0,12539.0,19627.0,939.803,0.03,0.1,0.06,0.117,0.067,111.0,0
121.0,1654733452.0,21.658,53.68,2.0,415.0,12558.0,19654.0,939.791,0.01,0.03,0.02,0.033,0.019,121.0,0
131.0,1654733462.0,21.785,50.64,2.0,401.0,12564.0,19650.0,939.784,0.0,0.01,0.0,0.009,0.005,131.0,0
141.0,1654733472.0,21.909,49.5,11.0,421.0,12563.0,19647.0,939.805,0.0,0.0,0.0,0.002,0.001,141.0,0
151.0,1654733482.0,22.032,52.13,28.0,433.0,12543.0,19638.0,939.82,0.21,0.54,0.58,0.614,0.324,151.0,0
161.0,1654733492.0,22.154,55.25,20.0,421.0,12567.0,19654.0,939.791,0.0,0.0,0.0,0.0,0.0,161.0,0
171.0,1654733502.0,22.273,56.53,5.0,404.0,12570.0,19659.0,939.808,0.0,0.0,0.0,0.0,0.0,171.0,0
181.0,1654733512.0,22.392,51.95,4.0,413.0,12591.0,19675.0,939.809,0.0,0.0,0.0,0.0,0.0,181.0,0
191.0,1654733522.0,22.508,49.96,15.0,403.0,12593.0,19681.0,939.806,0.0,0.0,0.0,0.0,0.0,191.0,0
201.0,1654733532.0,22.623,50.05,44.0,444.0,12574.0,19638.0,939.811,0.5,1.13,1.89,1.267,0.606,201.0,0
211.0,1654733542.0,22.736,54.71,20.0,409.0,12596.0,19655.0,939.809,0.16,0.37,0.62,0.414,0.198,211.0,0
221.0,1654733552.0,22.848,56.39,11.0,400.0,12608.0,19674.0,939.79,0.07,0.15,0.31,0.163,0.072,221.0,0
231.0,1654733562.0,22.958,54.37,10.0,400.0,12629.0,19698.0,939.804,0.05,0.1,0.25,0.108,0.044,231.0,0
241.0,1654733572.0,23.067,50.96,2.0,400.0,12631.0,19698.0,939.802,0.1,0.18,0.48,0.201,0.079,241.0,0
251.0,1654733582.0,23.174,49.66,14.0,400.0,12635.0,19696.0,939.8,0.09,0.17,0.47,0.183,0.069,251.0,0
261.0,1654733592.0,23.28,53.07,39.0,400.0,12624.0,19676.0,939.822,0.12,0.19,0.62,0.205,0.069,261.0,0
271.0,1654733602.0,23.384,55.74,9.0,400.0,12639.0,19705.0,939.796,0.16,0.27,0.85,0.294,0.103,271.0,0
281.0,1654733612.0,23.486,56.81,4.0,400.0,12646.0,19710.0,939.773,0.18,0.28,1.02,0.302,0.091,281.0,0
291.0,1654733622.0,23.587,52.56,17.0,400.0,12661.0,19715.0,939.786,0.17,0.25,0.94,0.272,0.081,291.0,0
301.0,1654733632.0,23.686,50.4,3.0,400.0,12668.0,19726.0,939.793,0.06,0.09,0.35,0.102,0.03,301.0,0
311.0,1654733642.0,23.784,49.59,32.0,400.0,12648.0,19691.0,939.784,0.06,0.09,0.37,0.099,0.027,311.0,0
