NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
609.0,1654733940.0,26.017,55.63,18.0,400.0,12847.0,19819.0,939.836,0.11,0.11,0.71,0.12,0.008,609.0,0
619.0,1654733950.0,26.07,57.04,11.0,400.0,12857.0,19826.0,939.847,0.19,0.2,1.3,0.203,0.005,619.0,0
629.0,1654733960.0,26.121,54.71,3.0,400.0,12877.0,19853.0,939.848,0.21,0.22,1.45,0.226,0.005,629.0,0
639.0,1654733970.0,26.172,51.33,6.0,400.0,12871.0,19844.0,939.835,0.23,0.24,1.61,0.251,0.006,639.0,0
649.0,1654733980.0,26.22,50.17,10.0,400.0,12884.0,19843.0,939.818,0.31,0.32,2.14,0.334,0.008,649.0,0
659.0,1654733990.0,26.268,52.39,29.0,400.0,12870.0,19825.0,939.81,0.28,0.29,1.93,0.3,0.007,659.0,0
669.0,1654734000.0,26.314,55.77,11.0,400.0,12888.0,19851.0,939.798,0.22,0.22,1.48,0.231,0.005,669.0,0
679.0,1654734010.0,26.359,57.08,11.0,400.0,12895.0,19843.0,939.791,0.19,0.2,1.33,0.208,0.005,679.0,0
689.0,1654734020.0,26.402,54.7,0.0,400.0,12922.0,19879.0,939.793,0.16,0.17,1.11,0.173,0.004,689.0,0
699.0,1654734030.0,26.445,51.28,17.0,400.0,12910.0,19856.0,939.778,0.12,0.12,0.82,0.128,0.003,699.0,0
709.0,1654734040.0,26.485,50.17,12.0,400.0,12916.0,19864.0,939.774,0.26,0.27,1.79,0.279,0.006,709.0,0
719.0,1654734050.0,26.525,52.43,28.0,400.0,12907.0,19839.0,939.783,0.27,0.28,1.85,0.289,0.007,719.0,0
729.0,1654734060.0,26.563,55.88,11.0,400.0,12919.0,19857.0,939.742,0.31,0.32,2.13,0.332,0.007,729.0,0
739.0,1654734070.0,26.6,57.17,11.0,400.0,12920.0,19856.0,939.753,0.3,0.31,2.05,0.32,0.007,739.0,0
749.0,1654734080.0,26.636,54.68,0.0,400.0,12951.0,19895.0,939.761,0.22,0.23,1.52,0.237,0.005,749.0,0
759.0,1654734090.0,26.67,51.34,12.0,400.0,12946.0,19885.0,939.768,0.24,0.25,1.66,0.258,0.006,759.0,0
769.0,1654734100.0,26.703,50.3,7.0,400.0,12951.0,19889.0,939.778,0.22,0.22,1.48,0.231,0.005,769.0,0
779.0,1654734110.0,26.735,52.56,16.0,400.0,12942.0,19881.0,939.754,0.27,0.28,1.88,0.293,0.007,779.0,0
789.0,1654734120.0,26.765,56.2,14.0,400.0,12951.0,19882.0,939.791,0.18,0.18,1.22,0.19,0.004,789.0,0
799.0,1654734130.0,26.794,57.53,11.0,400.0,12957.0,19896.0,939.784,0.14,0.15,0.97,0.152,0.003,799.0,0
809.0,1654734140.0,26.822,53.84,0.0,400.0,12977.0,19914.0,939.78,0.15,0.16,1.04,0.162,0.004,809.0,0
819.0,1654734150.0,26.849,51.21,0.0,400.0,12977.0,19908.0,939.788,0.12,0.12,0.8,0.124,0.003,819.0,0
829.0,1654734160.0,26.874,50.2,6.0,400.0,12980.0,19910.0,939.774,0.11,0.12,0.76,0.119,0.003,829.0,0
839.0,1654734170.0,26.898,54.11,14.0,400.0,12973.0,19906.0,939.778,0.17,0.18,1.19,0.186,0.004,839.0,0
849.0,1654734180.0,26.921,56.56,13.0,400.0,12981.0,19908.0,939.769,0.23,0.24,1.57,0.245,0.006,849.0,0
859.0,1654734190.0,26.942,57.83,0.0,400.0,13000.0,19934.0,939.76,0.36,0.38,2.5,0.389,0.009,859.0,0
869.0,1654734200.0,26.963,52.06,1.0,400.0,12997.0,19927.0,939.739,0.3,0.31,2.04,0.319,0.007,869.0,0
879.0,1654734210.0,26.982,50.52,0.0,400.0,12998.0,19919.0,939.746,0.15,0.16,1.06,0.165,0.004,879.0,0
889.0,1654734220.0,27.0,50.78,26.0,400.0,12984.0,19894.0,939.76,0.15,0.15,1.0,0.156,0.004,889.0,0
899.0,1654734230.0,27.016,55.28,26.0,400.0,12991.0,19902.0,939.764,0.15,0.16,1.04,0.163,0.004,899.0,0
909.0,1654734240.0,27.032,57.11,4.0,400.0,13000.0,19921.0,939.77,0.13,0.14,0.93,0.145,0.003,909.0,0
919.0,1654734250.0,27.046,54.57,0.0,400.0,13018.0,19943.0,939.761,0.1,0.1,0.67,0.105,0.002,919.0,0
929.0,1654734260.0,27.059,51.24,0.0,400.0,13019.0,19934.0,939.754,0.25,0.26,1.74,0.272,0.006,929.0,0
939.0,1654734270.0,27.071,50.03,8.0,400.0,13015.0,19926.0,939.755,0.3,0.31,2.09,0.325,0.007,939.0,0
949.0,1654734280.0,27.081,52.96,31.0,400.0,13006.0,19907.0,939.745,0.21,0.21,1.42,0.222,0.005,949.0,0
959.0,1654734290.0,27.091,56.23,18.0,400.0,13013.0,19919.0,939.735,0.13,0.13,0.89,0.138,0.003,959.0,0
969.0,1654734300.0,27.099,57.23,16.0,400.0,13016.0,19922.0,939.748,0.13,0.14,0.93,0.144,0.003,969.0,0
979.0,1654734310.0,27.106,52.96,0.0,400.0,13038.0,19957.0,939.768,0.14,0.15,0.97,0.151,0.003,979.0,0
989.0,1654734320.0,27.112,50.69,3.0,400.0,13029.0,19938.0,939.743,0.16,0.16,1.08,0.168,0.004,989.0,0
999.0,1654734330.0,27.116,49.81,3.0,400.0,13034.0,19944.0,939.735,0.2,0.21,1.36,0.213,0.005,999.0,0
1009.0,1654734340.0,27.12,54.2,18.0,400.0,13024.0,19928.0,939.76,0.3,0.31,2.07,0.323,0.007,1009.0,0
1019.0,1654734350.0,27.122,56.41,16.0,400.0,13027.0,19934.0,939.754,0.24,0.25,1.63,0.254,0.006,1019.0,0
1029.0,1654734360.0,27.123,57.27,11.0,400.0,13031.0,19925.0,939.764,0.29,0.3,1.97,0.308,0.007,1029.0,0
1039.0,1654734370.0,27.123,52.48,0.0,400.0,13054.0,19956.0,939.753,0.29,0.31,2.02,0.315,0.007,1039.0,0
1049.0,1654734380.0,27.122,50.39,13.0,400.0,13040.0,19934.0,939.779,0.37,0.39,2.58,0.402,0.009,1049.0,0
1059.0,1654734390.0,27.12,51.15,28.0,400.0,13023.0,19920.0,939.775,0.41,0.42,2.8,0.437,0.01,1059.0,0
1069.0,1654734400.0,27.116,55.62,22.0,400.0,13031.0,19930.0,939.799,0.31,0.32,2.13,0.332,0.008,1069.0,0
1079.0,1654734410.0,27.112,56.9,12.0,400.0,13042.0,19941.0,939.799,0.28,0.29,1.93,0.302,0.007,1079.0,0
1089.0,1654734420.0,27.106,53.64,0.0,400.0,13055.0,19952.0,939.791,0.23,0.24,1.58,0.246,0.006,1089.0,0
1099.0,1654734430.0,27.099,50.54,5.0,400.0,13055.0,19954.0,939.74,0.17,0.18,1.2,0.187,0.004,1099.0,0
1109.0,1654734440.0,27.091,49.59,16.0,400.0,13052.0,19940.0,939.736,0.33,0.34,2.24,0.35,0.008,1109.0,0
1119.0,1654734450.0,27.082,54.44,25.0,400.0,13046.0,19931.0,939.764,0.34,0.35,2.32,0.361,0.008,1119.0,0
1129.0,1654734460.0,27.072,56.33,16.0,400.0,13047.0,19934.0,939.741,0.33,0.34,2.26,0.352,0.008,1129.0,0
1139.0,1654734470.0,27.061,54.62,0.0,400.0,13074.0,19971.0,939.747,0.32,0.33,2.2,0.343,0.008,1139.0,0
1149.0,1654734480.0,27.049,50.48,14.0,400.0,13060.0,19948.0,939.769,0.38,0.4,2.63,0.411,0.009,1149.0,0
1159.0,1654734490.0,27.035,49.46,11.0,400.0,13065.0,19956.0,939.779,0.38,0.4,2.63,0.409,0.009,1159.0,0
1169.0,1654734500.0,27.021,52.92,33.0,400.0,13048.0,19936.0,939.8,0.37,0.38,2.53,0.395,0.009,1169.0,0
1179.0,1654734510.0,27.005,55.92,29.0,400.0,13055.0,19932.0,939.772,0.27,0.28,1.86,0.29,0.007,1179.0,0
1189.0,1654734520.0,26.989,54.97,0.0,400.0,13076.0,19962.0,939.782,0.44,0.45,3.0,0.468,0.011,1189.0,0
1199.0,1654734530.0,26.971,50.69,17.0,400.0,13070.0,19943.0,939.753,0.5,0.51,3.41,0.532,0.012,1199.0,0
