NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2405.0,1654735736.0,18.588,52.78,34.0,400.0,13191.0,20118.0,939.601,1.01,1.05,6.94,1.083,0.024,2405.0,0
2415.0,1654735746.0,18.48,53.6,47.0,400.0,13192.0,20115.0,939.616,1.07,1.11,7.38,1.15,0.026,2415.0,0
2425.0,1654735756.0,18.371,50.63,23.0,400.0,13212.0,20142.0,939.618,1.09,1.13,7.49,1.168,0.026,2425.0,0
2435.0,1654735766.0,18.262,47.69,36.0,400.0,13209.0,20126.0,939.626,1.17,1.21,8.02,1.251,0.028,2435.0,0
2445.0,1654735776.0,18.153,47.11,3.0,400.0,13232.0,20158.0,939.626,1.16,1.21,8.02,1.25,0.028,2445.0,0
2455.0,1654735786.0,18.043,51.84,10.0,400.0,13208.0,20148.0,939.636,1.23,1.28,8.49,1.324,0.03,2455.0,0
2465.0,1654735796.0,17.933,53.5,0.0,400.0,13217.0,20159.0,939.635,1.11,1.16,7.66,1.194,0.027,2465.0,0
2475.0,1654735806.0,17.822,54.3,0.0,400.0,13244.0,20190.0,939.623,0.92,0.95,6.33,0.986,0.022,2475.0,0
2485.0,1654735816.0,17.711,48.94,0.0,400.0,13226.0,20171.0,939.601,1.0,1.04,6.88,1.072,0.024,2485.0,0
2495.0,1654735826.0,17.6,47.43,13.0,400.0,13209.0,20166.0,939.611,0.99,1.03,6.79,1.059,0.024,2495.0,0
2505.0,1654735836.0,17.488,46.77,53.0,400.0,13189.0,20123.0,939.61,0.97,1.0,6.64,1.036,0.023,2505.0,0
2515.0,1654735846.0,17.376,51.95,62.0,400.0,13191.0,20115.0,939.616,0.97,1.01,6.68,1.041,0.024,2515.0,0
2525.0,1654735856.0,17.263,53.2,60.0,400.0,13190.0,20120.0,939.624,1.12,1.16,7.7,1.2,0.027,2525.0,0
2535.0,1654735866.0,17.15,53.2,45.0,400.0,13202.0,20128.0,939.63,0.97,1.01,6.68,1.041,0.024,2535.0,0
2545.0,1654735876.0,17.037,48.2,64.0,400.0,13195.0,20117.0,939.621,0.67,0.7,4.61,0.718,0.016,2545.0,0
2555.0,1654735886.0,16.924,46.92,66.0,400.0,13193.0,20096.0,939.63,0.8,0.83,5.51,0.86,0.019,2555.0,0
2565.0,1654735896.0,16.81,46.9,95.0,400.0,13168.0,20071.0,939.624,0.77,0.8,5.27,0.823,0.019,2565.0,0
2575.0,1654735906.0,16.696,51.82,62.0,400.0,13200.0,20109.0,939.62,0.94,0.98,6.48,1.01,0.023,2575.0,0
2585.0,1654735916.0,16.581,53.16,59.0,400.0,13195.0,20106.0,939.626,0.87,0.9,5.95,0.928,0.021,2585.0,0
2595.0,1654735926.0,16.466,53.21,53.0,400.0,13215.0,20131.0,939.624,0.96,1.0,6.63,1.034,0.023,2595.0,0
2605.0,1654735936.0,16.351,48.16,70.0,400.0,13200.0,20113.0,939.641,1.07,1.12,7.39,1.152,0.026,2605.0,0
2615.0,1654735946.0,16.235,46.82,64.0,400.0,13200.0,20107.0,939.633,0.89,0.92,6.11,0.952,0.022,2615.0,0
2625.0,1654735956.0,16.119,47.62,82.0,400.0,13188.0,20094.0,939.647,0.94,0.97,6.45,1.005,0.023,2625.0,0
2635.0,1654735966.0,16.003,51.88,66.0,400.0,13201.0,20113.0,939.641,1.21,1.26,8.31,1.296,0.029,2635.0,0
2645.0,1654735976.0,15.887,52.95,72.0,400.0,13194.0,20100.0,939.656,1.19,1.23,8.18,1.275,0.029,2645.0,0
2655.0,1654735986.0,15.77,52.12,55.0,400.0,13209.0,20117.0,939.66,1.05,1.09,7.2,1.123,0.025,2655.0,0
2665.0,1654735996.0,15.653,47.57,77.0,400.0,13193.0,20099.0,939.648,1.03,1.07,7.07,1.103,0.025,2665.0,0
2675.0,1654736006.0,15.536,46.45,93.0,400.0,13187.0,20083.0,939.656,0.97,1.0,6.65,1.037,0.023,2675.0,0
2685.0,1654736016.0,15.418,47.16,126.0,400.0,13168.0,20052.0,939.65,1.04,1.08,7.14,1.113,0.025,2685.0,0
2695.0,1654736026.0,15.3,51.58,103.0,400.0,13181.0,20070.0,939.655,1.09,1.14,7.52,1.173,0.026,2695.0,0
2705.0,1654736036.0,15.182,52.63,86.0,400.0,13197.0,20087.0,939.659,1.01,1.05,6.95,1.083,0.024,2705.0,0
2715.0,1654736046.0,15.063,50.99,73.0,400.0,13203.0,20104.0,939.654,1.07,1.12,7.39,1.152,0.026,2715.0,0
2725.0,1654736056.0,14.945,47.15,89.0,400.0,13189.0,20082.0,939.63,1.14,1.18,7.82,1.22,0.028,2725.0,0
