NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
603.0,1654733934.0,25.984,53.51,25.0,400.0,12839.0,19808.0,939.845,0.18,0.19,1.2,0.201,0.013,603.0,0
613.0,1654733944.0,26.038,56.36,0.0,400.0,12854.0,19822.0,939.844,0.13,0.14,0.92,0.143,0.003,613.0,0
623.0,1654733954.0,26.09,57.35,7.0,400.0,12864.0,19833.0,939.841,0.22,0.23,1.5,0.233,0.005,623.0,0
633.0,1654733964.0,26.142,52.85,6.0,400.0,12881.0,19850.0,939.839,0.24,0.25,1.67,0.261,0.006,633.0,0
643.0,1654733974.0,26.191,50.71,10.0,400.0,12879.0,19845.0,939.809,0.25,0.26,1.71,0.266,0.006,643.0,0
653.0,1654733984.0,26.24,49.93,0.0,400.0,12889.0,19856.0,939.802,0.3,0.31,2.08,0.324,0.007,653.0,0
663.0,1654733994.0,26.287,54.15,22.0,400.0,12880.0,19840.0,939.795,0.23,0.24,1.57,0.245,0.006,663.0,0
673.0,1654734004.0,26.332,56.43,15.0,400.0,12882.0,19837.0,939.793,0.21,0.22,1.47,0.229,0.005,673.0,0
683.0,1654734014.0,26.377,57.39,12.0,400.0,12894.0,19846.0,939.781,0.17,0.18,1.18,0.185,0.004,683.0,0
693.0,1654734024.0,26.419,52.8,1.0,400.0,12917.0,19867.0,939.789,0.16,0.16,1.07,0.167,0.004,693.0,0
703.0,1654734034.0,26.461,50.75,0.0,400.0,12917.0,19872.0,939.789,0.13,0.14,0.93,0.145,0.003,703.0,0
713.0,1654734044.0,26.501,49.96,1.0,400.0,12925.0,19872.0,939.772,0.27,0.28,1.88,0.293,0.007,713.0,0
723.0,1654734054.0,26.54,54.19,9.0,400.0,12916.0,19859.0,939.773,0.26,0.27,1.77,0.275,0.006,723.0,0
733.0,1654734064.0,26.578,56.54,13.0,400.0,12921.0,19856.0,939.741,0.3,0.31,2.04,0.318,0.007,733.0,0
743.0,1654734074.0,26.614,57.46,6.0,400.0,12922.0,19865.0,939.769,0.27,0.28,1.84,0.287,0.006,743.0,0
753.0,1654734084.0,26.65,52.86,5.0,400.0,12940.0,19886.0,939.776,0.27,0.28,1.83,0.286,0.006,753.0,0
763.0,1654734094.0,26.683,50.76,14.0,400.0,12949.0,19885.0,939.75,0.27,0.28,1.87,0.291,0.007,763.0,0
773.0,1654734104.0,26.716,50.04,1.0,400.0,12952.0,19899.0,939.77,0.22,0.23,1.55,0.241,0.005,773.0,0
783.0,1654734114.0,26.747,54.39,20.0,400.0,12948.0,19882.0,939.766,0.25,0.26,1.71,0.266,0.006,783.0,0
793.0,1654734124.0,26.777,56.81,12.0,400.0,12951.0,19881.0,939.792,0.13,0.14,0.92,0.144,0.003,793.0,0
803.0,1654734134.0,26.805,57.57,0.0,400.0,12985.0,19920.0,939.793,0.17,0.18,1.16,0.181,0.004,803.0,0
813.0,1654734144.0,26.833,52.38,0.0,400.0,12974.0,19900.0,939.811,0.15,0.16,1.06,0.165,0.004,813.0,0
823.0,1654734154.0,26.859,50.74,0.0,400.0,12978.0,19913.0,939.786,0.08,0.08,0.56,0.087,0.002,823.0,0
833.0,1654734164.0,26.884,50.91,33.0,400.0,12956.0,19888.0,939.788,0.14,0.15,0.97,0.151,0.003,833.0,0
843.0,1654734174.0,26.907,55.4,9.0,400.0,12977.0,19906.0,939.784,0.18,0.19,1.23,0.191,0.004,843.0,0
853.0,1654734184.0,26.93,57.07,0.0,400.0,12981.0,19909.0,939.768,0.31,0.33,2.17,0.338,0.008,853.0,0
863.0,1654734194.0,26.951,54.87,0.0,400.0,13005.0,19925.0,939.754,0.37,0.38,2.55,0.398,0.009,863.0,0
873.0,1654734204.0,26.971,51.31,1.0,400.0,12993.0,19918.0,939.713,0.23,0.24,1.62,0.252,0.006,873.0,0
883.0,1654734214.0,26.989,50.25,11.0,400.0,12997.0,19912.0,939.761,0.14,0.14,0.95,0.148,0.003,883.0,0
893.0,1654734224.0,27.006,53.13,29.0,400.0,12986.0,19896.0,939.748,0.15,0.16,1.05,0.164,0.004,893.0,0
903.0,1654734234.0,27.023,56.16,3.0,400.0,12998.0,19915.0,939.762,0.17,0.18,1.16,0.181,0.004,903.0,0
913.0,1654734244.0,27.038,57.41,15.0,400.0,13000.0,19911.0,939.75,0.14,0.14,0.95,0.148,0.003,913.0,0
923.0,1654734254.0,27.051,52.72,10.0,400.0,13011.0,19924.0,939.752,0.3,0.31,2.07,0.323,0.007,923.0,0
933.0,1654734264.0,27.064,50.53,0.0,400.0,13015.0,19933.0,939.755,0.16,0.17,1.11,0.174,0.004,933.0,0
943.0,1654734274.0,27.075,49.66,27.0,400.0,12999.0,19908.0,939.754,0.29,0.3,2.02,0.315,0.007,943.0,0
953.0,1654734284.0,27.085,54.82,19.0,400.0,13009.0,19911.0,939.756,0.16,0.17,1.13,0.176,0.004,953.0,0
963.0,1654734294.0,27.094,56.72,13.0,400.0,13015.0,19929.0,939.758,0.14,0.14,0.94,0.147,0.003,963.0,0
973.0,1654734304.0,27.102,56.53,0.0,400.0,13039.0,19953.0,939.762,0.12,0.12,0.8,0.125,0.003,973.0,0
983.0,1654734314.0,27.108,51.73,12.0,400.0,13024.0,19933.0,939.766,0.14,0.15,0.99,0.154,0.003,983.0,0
993.0,1654734324.0,27.114,50.25,10.0,400.0,13030.0,19945.0,939.733,0.16,0.16,1.07,0.167,0.004,993.0,0
1003.0,1654734334.0,27.118,51.21,39.0,400.0,13013.0,19914.0,939.743,0.26,0.27,1.8,0.281,0.006,1003.0,0
1013.0,1654734344.0,27.121,55.32,15.0,400.0,13019.0,19926.0,939.756,0.27,0.28,1.88,0.293,0.007,1013.0,0
1023.0,1654734354.0,27.123,56.82,3.0,400.0,13031.0,19935.0,939.747,0.21,0.22,1.45,0.225,0.005,1023.0,0
1033.0,1654734364.0,27.123,55.7,0.0,400.0,13064.0,19968.0,939.737,0.3,0.31,2.08,0.324,0.007,1033.0,0
1043.0,1654734374.0,27.123,51.31,8.0,400.0,13038.0,19941.0,939.767,0.36,0.37,2.46,0.384,0.009,1043.0,0
1053.0,1654734384.0,27.121,49.91,8.0,400.0,13043.0,19949.0,939.771,0.36,0.37,2.46,0.384,0.009,1053.0,0
1063.0,1654734394.0,27.119,53.68,22.0,400.0,13027.0,19926.0,939.783,0.39,0.41,2.71,0.422,0.01,1063.0,0
1073.0,1654734404.0,27.115,56.23,26.0,400.0,13033.0,19923.0,939.813,0.31,0.32,2.12,0.331,0.007,1073.0,0
1083.0,1654734414.0,27.11,57.27,0.0,400.0,13061.0,19957.0,939.788,0.23,0.24,1.57,0.245,0.006,1083.0,0
1093.0,1654734424.0,27.104,51.76,3.0,400.0,13056.0,19957.0,939.755,0.23,0.24,1.56,0.243,0.005,1093.0,0
