NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2408.0,1654735739.0,18.555,53.11,32.0,400.0,13192.0,20125.0,939.605,1.05,1.09,7.24,1.129,0.025,2408.0,0
2418.0,1654735749.0,18.447,53.77,41.0,400.0,13196.0,20123.0,939.622,1.04,1.08,7.17,1.118,0.025,2418.0,0
2428.0,1654735759.0,18.338,49.26,28.0,400.0,13204.0,20132.0,939.603,1.13,1.17,7.76,1.211,0.027,2428.0,0
2438.0,1654735769.0,18.229,47.45,18.0,400.0,13210.0,20137.0,939.624,1.1,1.14,7.55,1.177,0.027,2438.0,0
2448.0,1654735779.0,18.12,47.48,31.0,400.0,13205.0,20133.0,939.637,1.11,1.15,7.63,1.19,0.027,2448.0,0
2458.0,1654735789.0,18.01,52.56,16.0,400.0,13213.0,20145.0,939.635,1.28,1.33,8.82,1.376,0.031,2458.0,0
2468.0,1654735799.0,17.899,53.84,0.0,400.0,13224.0,20159.0,939.617,0.95,0.99,6.55,1.022,0.023,2468.0,0
2478.0,1654735809.0,17.789,52.27,0.0,400.0,13250.0,20198.0,939.617,0.97,1.0,6.65,1.037,0.023,2478.0,0
2488.0,1654735819.0,17.678,48.32,5.0,400.0,13221.0,20171.0,939.599,1.06,1.1,7.29,1.137,0.026,2488.0,0
2498.0,1654735829.0,17.566,47.18,16.0,400.0,13217.0,20165.0,939.604,0.92,0.96,6.33,0.987,0.022,2498.0,0
2508.0,1654735839.0,17.454,48.73,59.0,400.0,13199.0,20132.0,939.624,1.0,1.04,6.91,1.077,0.024,2508.0,0
2518.0,1654735849.0,17.342,52.47,49.0,400.0,13194.0,20127.0,939.608,0.97,1.0,6.64,1.036,0.023,2518.0,0
2528.0,1654735859.0,17.229,53.35,60.0,400.0,13193.0,20119.0,939.617,1.05,1.1,7.26,1.132,0.026,2528.0,0
2538.0,1654735869.0,17.117,50.95,52.0,400.0,13203.0,20123.0,939.632,0.91,0.94,6.26,0.976,0.022,2538.0,0
2548.0,1654735879.0,17.003,47.64,59.0,400.0,13205.0,20125.0,939.622,0.63,0.66,4.37,0.681,0.015,2548.0,0
2558.0,1654735889.0,16.89,46.75,64.0,400.0,13203.0,20108.0,939.631,0.83,0.87,5.73,0.894,0.02,2558.0,0
2568.0,1654735899.0,16.776,49.03,96.0,400.0,13178.0,20085.0,939.621,0.78,0.81,5.35,0.834,0.019,2568.0,0
2578.0,1654735909.0,16.661,52.34,72.0,400.0,13196.0,20107.0,939.607,0.9,0.93,6.18,0.964,0.022,2578.0,0
2588.0,1654735919.0,16.546,53.36,66.0,400.0,13190.0,20102.0,939.643,0.86,0.89,5.91,0.922,0.021,2588.0,0
2598.0,1654735929.0,16.431,50.92,58.0,400.0,13217.0,20126.0,939.629,1.04,1.09,7.19,1.121,0.025,2598.0,0
2608.0,1654735939.0,16.316,47.58,54.0,400.0,13199.0,20116.0,939.657,1.05,1.09,7.21,1.125,0.025,2608.0,0
2618.0,1654735949.0,16.201,46.69,60.0,400.0,13207.0,20119.0,939.647,0.9,0.93,6.18,0.963,0.022,2618.0,0
2628.0,1654735959.0,16.085,49.6,78.0,400.0,13193.0,20100.0,939.636,0.95,0.99,6.54,1.019,0.023,2628.0,0
2638.0,1654735969.0,15.968,52.29,60.0,400.0,13194.0,20100.0,939.643,1.3,1.35,8.93,1.393,0.031,2638.0,0
2648.0,1654735979.0,15.852,53.15,75.0,400.0,13196.0,20102.0,939.647,1.14,1.18,7.85,1.224,0.028,2648.0,0
2658.0,1654735989.0,15.735,50.0,54.0,400.0,13206.0,20113.0,939.65,0.99,1.03,6.83,1.065,0.024,2658.0,0
2668.0,1654735999.0,15.618,47.12,87.0,400.0,13189.0,20091.0,939.663,1.0,1.04,6.87,1.071,0.024,2668.0,0
2678.0,1654736009.0,15.5,46.25,87.0,400.0,13189.0,20085.0,939.673,1.03,1.07,7.1,1.108,0.025,2678.0,0
2688.0,1654736019.0,15.383,49.09,117.0,400.0,13174.0,20063.0,939.639,1.0,1.04,6.87,1.072,0.024,2688.0,0
2698.0,1654736029.0,15.265,52.0,100.0,400.0,13189.0,20080.0,939.635,1.06,1.1,7.32,1.141,0.026,2698.0,0
2708.0,1654736039.0,15.146,52.8,92.0,400.0,13196.0,20087.0,939.661,1.07,1.11,7.35,1.146,0.026,2708.0,0
2718.0,1654736049.0,15.028,49.15,79.0,400.0,13201.0,20095.0,939.645,1.17,1.21,8.05,1.255,0.028,2718.0,0
2728.0,1654736059.0,14.909,46.75,86.0,400.0,13195.0,20094.0,939.627,1.04,1.08,7.18,1.119,0.025,2728.0,0
2738.0,1654736069.0,14.79,45.89,95.0,400.0,13185.0,20084.0,939.63,1.02,1.06,7.05,1.099,0.025,2738.0,0
2748.0,1654736079.0,14.671,49.77,119.0,400.0,13170.0,20054.0,939.625,0.96,1.0,6.6,1.03,0.023,2748.0,0
2758.0,1654736089.0,14.551,51.94,117.0,400.0,13171.0,20055.0,939.625,0.96,1.0,6.6,1.029,0.023,2758.0,0
2768.0,1654736099.0,14.431,52.58,114.0,400.0,13172.0,20059.0,939.606,1.06,1.1,7.31,1.139,0.026,2768.0,0
2778.0,1654736109.0,14.311,47.65,107.0,400.0,13182.0,20055.0,939.634,1.19,1.24,8.19,1.277,0.029,2778.0,0
2788.0,1654736119.0,14.191,46.04,111.0,400.0,13183.0,20066.0,939.635,1.03,1.07,7.09,1.106,0.025,2788.0,0
2798.0,1654736129.0,14.071,46.0,144.0,400.0,13158.0,20032.0,939.681,0.96,1.0,6.61,1.031,0.023,2798.0,0
2808.0,1654736139.0,13.95,50.71,130.0,400.0,13167.0,20035.0,939.644,0.83,0.87,5.74,0.895,0.02,2808.0,0
