NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
1803.0,1654735134.0,24.124,52.25,60.0,400.0,13111.0,19988.0,939.644,0.62,0.64,4.24,0.662,0.015,1803.0,0
1813.0,1654735144.0,24.051,54.2,45.0,400.0,13123.0,20011.0,939.636,0.82,0.85,5.63,0.878,0.02,1813.0,0
1823.0,1654735154.0,23.977,54.89,61.0,400.0,13116.0,19993.0,939.623,0.8,0.83,5.52,0.86,0.019,1823.0,0
1833.0,1654735164.0,23.903,50.39,48.0,400.0,13128.0,20003.0,939.608,0.71,0.74,4.88,0.76,0.017,1833.0,0
1843.0,1654735174.0,23.827,48.26,65.0,400.0,13124.0,20002.0,939.592,0.61,0.64,4.23,0.659,0.015,1843.0,0
1853.0,1654735184.0,23.751,47.51,63.0,400.0,13120.0,19995.0,939.595,0.6,0.63,4.15,0.647,0.015,1853.0,0
1863.0,1654735194.0,23.675,51.72,88.0,400.0,13107.0,19969.0,939.596,0.79,0.82,5.44,0.848,0.019,1863.0,0
1873.0,1654735204.0,23.597,53.59,72.0,400.0,13112.0,19978.0,939.586,1.04,1.08,7.13,1.111,0.025,1873.0,0
1883.0,1654735214.0,23.519,54.3,74.0,400.0,13112.0,19975.0,939.611,0.8,0.83,5.52,0.861,0.019,1883.0,0
1893.0,1654735224.0,23.44,49.77,56.0,400.0,13117.0,19988.0,939.63,0.69,0.71,4.73,0.737,0.017,1893.0,0
1903.0,1654735234.0,23.36,47.86,57.0,400.0,13126.0,19992.0,939.636,0.6,0.62,4.13,0.645,0.015,1903.0,0
1913.0,1654735244.0,23.28,47.15,69.0,400.0,13121.0,19981.0,939.627,0.64,0.66,4.37,0.682,0.015,1913.0,0
