NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
0.0,1654733331.0,20.0,57.36,0.0,400.0,12306.0,18520.0,939.735,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1654733341.0,20.146,52.15,0.0,400.0,12454.0,19230.0,939.757,0.89,3.71,0.0,4.289,2.73,10.0,0
20.0,1654733351.0,20.291,50.15,0.0,400.0,12491.0,19456.0,939.729,0.38,1.6,0.0,1.855,1.18,20.0,0
30.0,1654733361.0,20.434,50.68,16.0,435.0,12481.0,19509.0,939.772,0.14,0.5,0.12,0.569,0.34,30.0,0
40.0,1654733371.0,20.575,54.67,7.0,406.0,12498.0,19553.0,939.766,0.06,0.19,0.05,0.219,0.131,40.0,0
50.0,1654733381.0,20.715,56.36,6.0,416.0,12503.0,19580.0,939.711,0.01,0.05,0.01,0.056,0.033,50.0,0
60.0,1654733391.0,20.853,54.14,4.0,406.0,12536.0,19627.0,939.719,0.08,0.32,0.01,0.364,0.223,60.0,0
70.0,1654733401.0,20.989,50.72,18.0,401.0,12529.0,19622.0,939.77,0.09,0.32,0.03,0.366,0.223,70.0,0
80.0,1654733411.0,21.124,49.47,18.0,405.0,12534.0,19631.0,939.772,0.03,0.1,0.01,0.116,0.071,80.0,0
90.0,1654733421.0,21.257,51.56,34.0,437.0,12512.0,19606.0,939.775,0.01,0.03,0.0,0.035,0.021,90.0,0
100.0,1654733431.0,21.388,54.95,19.0,414.0,12527.0,19613.0,939.796,0.11,0.33,0.19,0.382,0.218,100.0,0
110.0,1654733441.0,21.518,56.37,6.0,400.0,12540.0,19632.0,939.8,0.04,0.11,0.06,0.127,0.072,110.0,0
120.0,1654733451.0,21.646,54.24,10.0,419.0,12562.0,19658.0,939.802,0.01,0.03,0.02,0.036,0.021,120.0,0
130.0,1654733461.0,21.772,50.78,10.0,417.0,12565.0,19664.0,939.788,0.0,0.01,0.01,0.01,0.006,130.0,0
140.0,1654733471.0,21.897,49.58,11.0,411.0,12563.0,19651.0,939.815,0.0,0.0,0.0,0.003,0.001,140.0,0
150.0,1654733481.0,22.02,51.65,26.0,440.0,12549.0,19633.0,939.832,0.0,0.0,0.0,0.001,0.0,150.0,0
