NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
1207.0,1654734538.0,26.956,49.55,3.0,400.0,13074.0,19962.0,939.749,0.36,0.37,2.48,0.387,0.009,1207.0,0
1217.0,1654734548.0,26.936,49.82,26.0,400.0,13049.0,19930.0,939.745,0.41,0.42,2.79,0.435,0.01,1217.0,0
1227.0,1654734558.0,26.916,54.28,30.0,400.0,13060.0,19942.0,939.741,0.37,0.39,2.56,0.399,0.009,1227.0,0
1237.0,1654734568.0,26.894,56.08,31.0,400.0,13060.0,19936.0,939.744,0.37,0.39,2.56,0.399,0.009,1237.0,0
1247.0,1654734578.0,26.871,52.19,7.0,400.0,13081.0,19964.0,939.721,0.56,0.58,3.87,0.604,0.014,1247.0,0
1257.0,1654734588.0,26.847,49.74,15.0,400.0,13081.0,19954.0,939.716,0.48,0.5,3.28,0.511,0.012,1257.0,0
1267.0,1654734598.0,26.823,48.81,24.0,400.0,13074.0,19948.0,939.736,0.43,0.45,2.98,0.464,0.01,1267.0,0
1277.0,1654734608.0,26.797,52.88,22.0,400.0,13068.0,19947.0,939.714,0.54,0.56,3.71,0.579,0.013,1277.0,0
1287.0,1654734618.0,26.77,55.14,22.0,400.0,13065.0,19944.0,939.71,0.39,0.41,2.71,0.422,0.01,1287.0,0
1297.0,1654734628.0,26.742,55.76,0.0,400.0,13107.0,19984.0,939.719,0.41,0.43,2.83,0.441,0.01,1297.0,0
1307.0,1654734638.0,26.713,50.8,4.0,400.0,13095.0,19974.0,939.724,0.47,0.49,3.26,0.508,0.011,1307.0,0
1317.0,1654734648.0,26.683,49.41,0.0,400.0,13100.0,19983.0,939.706,0.47,0.49,3.23,0.504,0.011,1317.0,0
1327.0,1654734658.0,26.652,49.19,21.0,400.0,13073.0,19965.0,939.706,0.5,0.52,3.42,0.533,0.012,1327.0,0
1337.0,1654734668.0,26.62,54.33,0.0,400.0,13102.0,19991.0,939.728,0.51,0.53,3.52,0.549,0.012,1337.0,0
1347.0,1654734678.0,26.587,55.95,0.0,400.0,13100.0,19994.0,939.701,0.63,0.66,4.35,0.678,0.015,1347.0,0
1357.0,1654734688.0,26.553,55.49,0.0,400.0,13119.0,20022.0,939.702,0.59,0.61,4.05,0.632,0.014,1357.0,0
