NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
2407.0,1654735738.0,18.566,53.0,34.0,400.0,13192.0,20121.0,939.592,1.03,1.07,7.08,1.105,0.025,2407.0,0
2417.0,1654735748.0,18.458,53.72,46.0,400.0,13187.0,20111.0,939.615,1.07,1.11,7.33,1.143,0.026,2417.0,0
2427.0,1654735758.0,18.349,49.67,24.0,400.0,13205.0,20138.0,939.616,1.12,1.16,7.71,1.202,0.027,2427.0,0
2437.0,1654735768.0,18.24,47.5,34.0,400.0,13205.0,20121.0,939.62,1.1,1.15,7.59,1.184,0.027,2437.0,0
2447.0,1654735778.0,18.131,47.01,27.0,400.0,13204.0,20134.0,939.635,1.13,1.17,7.78,1.213,0.027,2447.0,0
2457.0,1654735788.0,18.021,52.32,5.0,400.0,13214.0,20151.0,939.642,1.26,1.31,8.69,1.355,0.031,2457.0,0
2467.0,1654735798.0,17.911,53.77,8.0,400.0,13213.0,20145.0,939.62,0.97,1.01,6.66,1.038,0.023,2467.0,0
2477.0,1654735808.0,17.8,53.03,0.0,400.0,13238.0,20187.0,939.622,0.95,0.98,6.52,1.017,0.023,2477.0,0
2487.0,1654735818.0,17.689,48.5,0.0,400.0,13219.0,20167.0,939.594,1.03,1.07,7.11,1.109,0.025,2487.0,0
2497.0,1654735828.0,17.577,47.26,8.0,400.0,13217.0,20163.0,939.62,0.92,0.96,6.35,0.991,0.022,2497.0,0
2507.0,1654735838.0,17.466,48.0,55.0,400.0,13182.0,20117.0,939.628,0.99,1.03,6.85,1.068,0.024,2507.0,0
2517.0,1654735848.0,17.353,52.36,62.0,400.0,13192.0,20126.0,939.615,0.97,1.01,6.68,1.041,0.024,2517.0,0
2527.0,1654735858.0,17.241,53.31,53.0,400.0,13191.0,20115.0,939.618,1.09,1.14,7.53,1.174,0.027,2527.0,0
2537.0,1654735868.0,17.128,51.68,39.0,400.0,13207.0,20131.0,939.64,0.94,0.98,6.49,1.011,0.023,2537.0,0
2547.0,1654735878.0,17.015,47.82,62.0,400.0,13193.0,20112.0,939.616,0.64,0.66,4.38,0.684,0.015,2547.0,0
2557.0,1654735888.0,16.901,46.81,67.0,400.0,13193.0,20111.0,939.634,0.83,0.87,5.75,0.896,0.02,2557.0,0
2567.0,1654735898.0,16.787,48.35,100.0,400.0,13175.0,20080.0,939.625,0.77,0.8,5.31,0.828,0.019,2567.0,0
