NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
607.0,1654733938.0,26.006,55.12,17.0,400.0,12847.0,19813.0,939.828,0.13,0.14,0.86,0.144,0.009,607.0,0
617.0,1654733948.0,26.059,56.83,10.0,400.0,12854.0,19827.0,939.839,0.17,0.19,1.16,0.194,0.012,617.0,0
627.0,1654733958.0,26.111,56.01,0.0,400.0,12883.0,19847.0,939.856,0.19,0.2,1.31,0.204,0.005,627.0,0
637.0,1654733968.0,26.162,51.72,9.0,400.0,12881.0,19846.0,939.838,0.25,0.26,1.72,0.269,0.006,637.0,0
647.0,1654733978.0,26.211,50.32,10.0,400.0,12879.0,19843.0,939.813,0.29,0.3,1.98,0.309,0.007,647.0,0
657.0,1654733988.0,26.259,51.19,24.0,400.0,12872.0,19825.0,939.81,0.3,0.32,2.09,0.326,0.007,657.0,0
667.0,1654733998.0,26.305,55.35,26.0,400.0,12882.0,19831.0,939.797,0.21,0.22,1.43,0.224,0.005,667.0,0
677.0,1654734008.0,26.35,56.95,13.0,400.0,12891.0,19843.0,939.784,0.21,0.22,1.48,0.23,0.005,677.0,0
687.0,1654734018.0,26.394,55.99,0.0,400.0,12916.0,19872.0,939.798,0.16,0.17,1.13,0.176,0.004,687.0,0
697.0,1654734028.0,26.436,51.72,15.0,400.0,12908.0,19852.0,939.786,0.12,0.13,0.83,0.129,0.003,697.0,0
707.0,1654734038.0,26.477,50.34,5.0,400.0,12919.0,19872.0,939.785,0.23,0.24,1.59,0.248,0.006,707.0,0
717.0,1654734048.0,26.517,51.26,26.0,400.0,12908.0,19845.0,939.8,0.27,0.28,1.88,0.293,0.007,717.0,0
727.0,1654734058.0,26.556,55.43,17.0,400.0,12920.0,19864.0,939.746,0.31,0.32,2.13,0.333,0.008,727.0,0
737.0,1654734068.0,26.593,56.99,4.0,400.0,12927.0,19870.0,939.748,0.29,0.3,2.0,0.312,0.007,737.0,0
