NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
1203.0,1654734534.0,26.964,49.95,4.0,400.0,13065.0,19950.0,939.752,0.44,0.46,3.03,0.472,0.011,1203.0,0
1213.0,1654734544.0,26.944,49.06,7.0,400.0,13067.0,19948.0,939.747,0.43,0.45,2.99,0.467,0.011,1213.0,0
1223.0,1654734554.0,26.924,53.05,31.0,400.0,13053.0,19932.0,939.742,0.39,0.41,2.69,0.419,0.009,1223.0,0
1233.0,1654734564.0,26.903,55.29,29.0,400.0,13062.0,19935.0,939.742,0.35,0.36,2.4,0.374,0.008,1233.0,0
1243.0,1654734574.0,26.88,54.51,0.0,400.0,13093.0,19970.0,939.726,0.52,0.54,3.59,0.56,0.013,1243.0,0
1253.0,1654734584.0,26.857,50.39,7.0,400.0,13081.0,19957.0,939.73,0.52,0.54,3.58,0.558,0.013,1253.0,0
1263.0,1654734594.0,26.833,49.08,14.0,400.0,13078.0,19957.0,939.709,0.42,0.44,2.91,0.454,0.01,1263.0,0
1273.0,1654734604.0,26.807,50.96,38.0,400.0,13059.0,19933.0,939.73,0.5,0.52,3.47,0.541,0.012,1273.0,0
1283.0,1654734614.0,26.781,54.58,16.0,400.0,13069.0,19941.0,939.696,0.46,0.48,3.17,0.495,0.011,1283.0,0
1293.0,1654734624.0,26.753,55.74,12.0,400.0,13070.0,19952.0,939.709,0.39,0.4,2.68,0.418,0.009,1293.0,0
1303.0,1654734634.0,26.725,52.09,0.0,400.0,13101.0,19983.0,939.727,0.43,0.44,2.94,0.458,0.01,1303.0,0
1313.0,1654734644.0,26.695,49.77,0.0,400.0,13105.0,19988.0,939.719,0.46,0.48,3.19,0.497,0.011,1313.0,0
1323.0,1654734654.0,26.665,49.07,0.0,400.0,13102.0,19993.0,939.727,0.48,0.5,3.28,0.512,0.012,1323.0,0
1333.0,1654734664.0,26.633,53.06,12.0,400.0,13093.0,19981.0,939.716,0.5,0.52,3.43,0.534,0.012,1333.0,0
1343.0,1654734674.0,26.601,55.45,7.0,400.0,13096.0,19990.0,939.711,0.63,0.65,4.33,0.675,0.015,1343.0,0
1353.0,1654734684.0,26.567,56.43,1.0,400.0,13091.0,19997.0,939.721,0.63,0.65,4.31,0.672,0.015,1353.0,0
1363.0,1654734694.0,26.533,51.95,0.0,400.0,13110.0,20011.0,939.699,0.43,0.45,2.97,0.463,0.01,1363.0,0
1373.0,1654734704.0,26.497,49.71,5.0,400.0,13102.0,20009.0,939.715,0.35,0.37,2.43,0.38,0.009,1373.0,0
1383.0,1654734714.0,26.461,48.93,0.0,400.0,13104.0,20010.0,939.723,0.53,0.55,3.65,0.569,0.013,1383.0,0
1393.0,1654734724.0,26.423,53.66,32.0,400.0,13088.0,19979.0,939.697,0.46,0.48,3.16,0.493,0.011,1393.0,0
1403.0,1654734734.0,26.385,55.39,20.0,400.0,13101.0,19987.0,939.672,0.79,0.82,5.44,0.849,0.019,1403.0,0
