NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
604.0,1654733935.0,25.99,53.94,28.0,400.0,12842.0,19814.0,939.842,0.16,0.18,1.11,0.186,0.012,604.0,0
614.0,1654733945.0,26.043,56.49,6.0,400.0,12853.0,19825.0,939.845,0.15,0.16,1.05,0.163,0.004,614.0,0
624.0,1654733955.0,26.096,57.59,0.0,400.0,12879.0,19842.0,939.851,0.21,0.22,1.48,0.23,0.005,624.0,0
634.0,1654733965.0,26.147,52.5,7.0,400.0,12882.0,19848.0,939.834,0.25,0.26,1.71,0.266,0.006,634.0,0
644.0,1654733975.0,26.196,50.59,0.0,400.0,12885.0,19859.0,939.81,0.26,0.27,1.78,0.278,0.006,644.0,0
654.0,1654733985.0,26.244,49.78,29.0,400.0,12868.0,19824.0,939.795,0.3,0.31,2.08,0.324,0.007,654.0,0
664.0,1654733995.0,26.291,54.51,18.0,400.0,12882.0,19848.0,939.795,0.22,0.23,1.52,0.237,0.005,664.0,0
674.0,1654734005.0,26.337,56.57,19.0,400.0,12884.0,19832.0,939.79,0.22,0.23,1.52,0.237,0.005,674.0,0
684.0,1654734015.0,26.381,57.58,0.0,400.0,12910.0,19873.0,939.788,0.17,0.17,1.15,0.18,0.004,684.0,0
694.0,1654734025.0,26.424,52.46,0.0,400.0,12916.0,19866.0,939.79,0.15,0.15,1.0,0.156,0.004,694.0,0
704.0,1654734035.0,26.465,50.61,4.0,400.0,12920.0,19869.0,939.79,0.15,0.15,1.01,0.158,0.004,704.0,0
714.0,1654734045.0,26.505,49.8,21.0,400.0,12910.0,19855.0,939.766,0.27,0.28,1.86,0.29,0.007,714.0,0
724.0,1654734055.0,26.544,54.56,14.0,400.0,12916.0,19860.0,939.767,0.26,0.27,1.8,0.281,0.006,724.0,0
734.0,1654734065.0,26.582,56.67,21.0,400.0,12924.0,19863.0,939.747,0.29,0.31,2.03,0.316,0.007,734.0,0
744.0,1654734075.0,26.618,57.68,0.0,400.0,12938.0,19890.0,939.775,0.26,0.27,1.78,0.277,0.006,744.0,0
754.0,1654734085.0,26.653,52.51,3.0,400.0,12946.0,19888.0,939.761,0.27,0.28,1.83,0.286,0.006,754.0,0
764.0,1654734095.0,26.687,50.68,6.0,400.0,12947.0,19897.0,939.75,0.27,0.28,1.86,0.29,0.007,764.0,0
774.0,1654734105.0,26.719,49.87,26.0,400.0,12932.0,19870.0,939.775,0.24,0.25,1.65,0.257,0.006,774.0,0
784.0,1654734115.0,26.75,54.99,23.0,400.0,12948.0,19882.0,939.779,0.22,0.23,1.51,0.236,0.005,784.0,0
794.0,1654734125.0,26.78,56.92,15.0,400.0,12953.0,19885.0,939.799,0.13,0.13,0.89,0.139,0.003,794.0,0
804.0,1654734135.0,26.808,56.93,0.0,400.0,12983.0,19926.0,939.793,0.17,0.18,1.17,0.183,0.004,804.0,0
814.0,1654734145.0,26.836,52.12,0.0,400.0,12981.0,19909.0,939.8,0.15,0.16,1.05,0.164,0.004,814.0,0
824.0,1654734155.0,26.861,50.62,8.0,400.0,12972.0,19902.0,939.778,0.08,0.09,0.58,0.09,0.002,824.0,0
834.0,1654734165.0,26.886,51.51,27.0,400.0,12961.0,19881.0,939.793,0.14,0.15,0.99,0.154,0.003,834.0,0
844.0,1654734175.0,26.91,55.6,10.0,400.0,12975.0,19904.0,939.796,0.19,0.19,1.28,0.2,0.005,844.0,0
854.0,1654734185.0,26.932,57.15,13.0,400.0,12979.0,19906.0,939.769,0.33,0.35,2.29,0.358,0.008,854.0,0
864.0,1654734195.0,26.953,54.29,0.0,400.0,12996.0,19925.0,939.745,0.36,0.37,2.48,0.386,0.009,864.0,0
874.0,1654734205.0,26.972,51.14,0.0,400.0,12994.0,19914.0,939.72,0.22,0.23,1.53,0.239,0.005,874.0,0
884.0,1654734215.0,26.991,50.17,4.0,400.0,13002.0,19919.0,939.766,0.13,0.14,0.93,0.144,0.003,884.0,0
894.0,1654734225.0,27.008,53.59,16.0,400.0,12994.0,19905.0,939.748,0.16,0.16,1.08,0.168,0.004,894.0,0
904.0,1654734235.0,27.024,56.29,15.0,400.0,12994.0,19909.0,939.767,0.18,0.19,1.23,0.191,0.004,904.0,0
914.0,1654734245.0,27.039,57.65,0.0,400.0,13017.0,19941.0,939.753,0.14,0.14,0.93,0.145,0.003,914.0,0
924.0,1654734255.0,27.053,52.36,3.0,400.0,13020.0,19934.0,939.751,0.3,0.32,2.09,0.326,0.007,924.0,0
934.0,1654734265.0,27.065,50.46,8.0,400.0,13009.0,19932.0,939.751,0.15,0.16,1.04,0.163,0.004,934.0,0
944.0,1654734275.0,27.076,49.97,33.0,400.0,12999.0,19906.0,939.749,0.27,0.29,1.89,0.295,0.007,944.0,0
954.0,1654734285.0,27.086,55.07,13.0,400.0,13014.0,19919.0,939.741,0.17,0.18,1.16,0.181,0.004,954.0,0
964.0,1654734295.0,27.095,56.82,7.0,400.0,13018.0,19924.0,939.761,0.14,0.14,0.93,0.145,0.003,964.0,0
974.0,1654734305.0,27.102,55.78,0.0,400.0,13047.0,19956.0,939.768,0.12,0.13,0.83,0.13,0.003,974.0,0
984.0,1654734315.0,27.109,51.47,6.0,400.0,13029.0,19940.0,939.763,0.13,0.14,0.93,0.145,0.003,984.0,0
994.0,1654734325.0,27.114,50.18,0.0,400.0,13025.0,19930.0,939.734,0.16,0.17,1.12,0.175,0.004,994.0,0
1004.0,1654734335.0,27.118,51.87,22.0,400.0,13013.0,19914.0,939.747,0.28,0.29,1.9,0.297,0.007,1004.0,0
1014.0,1654734345.0,27.121,55.57,19.0,400.0,13023.0,19925.0,939.752,0.26,0.27,1.81,0.283,0.006,1014.0,0
1024.0,1654734355.0,27.123,56.92,12.0,400.0,13027.0,19931.0,939.75,0.24,0.25,1.64,0.255,0.006,1024.0,0
1034.0,1654734365.0,27.123,54.99,0.0,400.0,13045.0,19961.0,939.741,0.29,0.3,2.01,0.314,0.007,1034.0,0
