NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
26202.0,1654762551.0,16.91,49.36,11.0,400.0,13070.0,19955.0,939.752,0.36,0.38,2.5,0.39,0.009,1208.0,0
26212.0,1654762561.0,15.04,50.52,43.0,400.0,13046.0,19922.0,939.755,0.38,0.4,2.64,0.411,0.009,1218.0,0
26222.0,1654762571.0,14.49,54.48,31.0,400.0,13058.0,19932.0,939.739,0.37,0.38,2.55,0.397,0.009,1228.0,0
26232.0,1654762581.0,14.25,56.13,22.0,400.0,13071.0,19941.0,939.74,0.41,0.43,2.85,0.444,0.01,1238.0,0
26242.0,1654762591.0,16.65,51.78,14.0,400.0,13083.0,19958.0,939.714,0.57,0.59,3.91,0.61,0.014,1248.0,0
26252.0,1654762601.0,17.03,49.6,3.0,400.0,13080.0,19962.0,939.712,0.47,0.49,3.25,0.506,0.011,1258.0,0
26262.0,1654762611.0,17.27,48.74,16.0,400.0,13072.0,19958.0,939.736,0.43,0.45,2.98,0.465,0.01,1268.0,0
26272.0,1654762621.0,14.89,53.22,33.0,400.0,13070.0,19942.0,939.713,0.52,0.54,3.6,0.562,0.013,1278.0,0
26282.0,1654762631.0,14.55,55.23,29.0,400.0,13069.0,19944.0,939.707,0.39,0.41,2.72,0.424,0.01,1288.0,0
26292.0,1654762641.0,16.38,55.07,0.0,400.0,13105.0,19989.0,939.717,0.41,0.43,2.82,0.44,0.01,1298.0,0
26302.0,1654762651.0,17.07,50.57,0.0,400.0,13098.0,19984.0,939.718,0.48,0.5,3.32,0.517,0.012,1308.0,0
26312.0,1654762661.0,17.34,49.35,0.0,400.0,13098.0,19986.0,939.708,0.47,0.49,3.22,0.502,0.011,1318.0,0
26322.0,1654762671.0,15.63,49.86,29.0,400.0,13074.0,19958.0,939.706,0.5,0.52,3.45,0.539,0.012,1328.0,0
26332.0,1654762681.0,14.97,54.56,0.0,400.0,13100.0,19997.0,939.726,0.53,0.55,3.62,0.564,0.013,1338.0,0
26342.0,1654762691.0,14.79,56.06,1.0,400.0,13099.0,19993.0,939.706,0.62,0.65,4.28,0.668,0.015,1348.0,0
26352.0,1654762701.0,16.75,54.7,0.0,400.0,13112.0,20018.0,939.707,0.57,0.59,3.92,0.611,0.014,1358.0,0
26362.0,1654762711.0,17.32,50.54,0.0,400.0,13113.0,20007.0,939.698,0.38,0.39,2.6,0.406,0.009,1368.0,0
26372.0,1654762721.0,17.61,49.22,11.0,400.0,13103.0,20002.0,939.711,0.42,0.44,2.92,0.455,0.01,1378.0,0
26382.0,1654762731.0,15.62,51.19,37.0,400.0,13082.0,19972.0,939.704,0.52,0.54,3.57,0.557,0.013,1388.0,0
26392.0,1654762741.0,15.15,54.76,30.0,400.0,13092.0,19982.0,939.69,0.51,0.52,3.48,0.542,0.012,1398.0,0
26402.0,1654762751.0,14.96,55.88,22.0,400.0,13091.0,19988.0,939.681,0.92,0.95,6.3,0.982,0.022,1408.0,0
26412.0,1654762761.0,17.13,53.16,1.0,400.0,13109.0,20005.0,939.687,0.79,0.82,5.45,0.849,0.019,1418.0,0
26422.0,1654762771.0,17.59,49.94,13.0,400.0,13109.0,20004.0,939.687,0.65,0.67,4.45,0.693,0.016,1428.0,0
26432.0,1654762781.0,17.85,48.92,29.0,400.0,13098.0,19994.0,939.701,0.55,0.58,3.82,0.595,0.013,1438.0,0
26442.0,1654762791.0,15.77,51.57,37.0,400.0,13087.0,19979.0,939.699,0.62,0.65,4.29,0.669,0.015,1448.0,0
