NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
60143.0,1655127565.0,16.864,49.07,203.0,432.0,12768.0,20517.0,937.371,1.84,1.91,12.65,1.973,0.045,3257.0,0
60153.0,1655127575.0,16.646,45.52,187.0,413.0,12774.0,20524.0,937.41,1.67,1.74,11.51,1.795,0.041,3267.0,0
60163.0,1655127585.0,16.429,43.03,202.0,426.0,12766.0,20521.0,937.385,1.57,1.63,10.8,1.684,0.038,3277.0,0
60173.0,1655127595.0,16.211,42.38,198.0,424.0,12772.0,20519.0,937.398,2.01,2.09,13.85,2.159,0.049,3287.0,0
60183.0,1655127605.0,15.995,45.76,201.0,430.0,12768.0,20520.0,937.396,1.77,1.84,12.21,1.905,0.043,3297.0,0
60193.0,1655127615.0,15.78,48.26,214.0,444.0,12763.0,20505.0,937.394,1.56,1.62,10.74,1.674,0.038,3307.0,0
60203.0,1655127625.0,15.567,49.07,217.0,442.0,12760.0,20502.0,937.415,1.26,1.31,8.66,1.35,0.03,3317.0,0
60213.0,1655127635.0,15.356,45.52,198.0,417.0,12771.0,20519.0,937.418,1.31,1.36,9.02,1.407,0.032,3327.0,0
60223.0,1655127645.0,15.147,43.06,209.0,429.0,12769.0,20519.0,937.427,1.51,1.57,10.38,1.618,0.037,3337.0,0
60233.0,1655127655.0,14.943,42.45,205.0,422.0,12770.0,20530.0,937.418,1.72,1.79,11.85,1.847,0.042,3347.0,0
60243.0,1655127665.0,14.742,45.8,216.0,446.0,12758.0,20497.0,937.431,1.77,1.84,12.18,1.9,0.043,3357.0,0
60253.0,1655127675.0,14.545,48.25,212.0,438.0,12770.0,20510.0,937.451,1.75,1.82,12.06,1.881,0.042,3367.0,0
60263.0,1655127685.0,14.353,49.44,240.0,442.0,12755.0,20472.0,937.452,1.76,1.83,12.15,1.894,0.043,3377.0,0
60273.0,1655127695.0,14.167,46.12,221.0,431.0,12770.0,20512.0,937.446,1.61,1.68,11.11,1.733,0.039,3387.0,0
60283.0,1655127705.0,13.987,42.66,161.0,400.0,12848.0,20557.0,937.432,1.71,1.78,11.8,1.84,0.042,3397.0,0
60293.0,1655127715.0,13.812,40.52,0.0,400.0,13013.0,20735.0,937.426,2.02,2.1,13.91,2.17,0.049,3407.0,0
60303.0,1655127725.0,13.645,43.21,0.0,400.0,13048.0,20886.0,937.45,2.15,2.23,14.78,2.305,0.052,3417.0,0
60313.0,1655127735.0,13.485,45.07,0.0,400.0,13101.0,20988.0,937.448,2.11,2.19,14.5,2.262,0.051,3427.0,0
60323.0,1655127745.0,13.333,44.76,0.0,400.0,13225.0,21142.0,937.426,2.03,2.11,13.99,2.181,0.049,3437.0,0
60333.0,1655127755.0,13.19,42.68,0.0,400.0,13100.0,21057.0,937.433,1.96,2.04,13.5,2.105,0.048,3447.0,0
60343.0,1655127765.0,13.055,40.28,0.0,400.0,13102.0,20992.0,937.432,2.01,2.09,13.85,2.16,0.049,3457.0,0
60353.0,1655127775.0,12.928,39.76,0.0,400.0,13056.0,20918.0,937.442,1.85,1.92,12.74,1.987,0.045,3467.0,0
60363.0,1655127785.0,12.811,43.15,0.0,400.0,13013.0,20875.0,937.46,2.05,2.13,14.12,2.202,0.05,3477.0,0
