NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
25002.0,1654761351.0,13.06,52.81,0.0,400.0,12448.0,19155.0,939.758,0.0,0.0,0.0,0.0,0.0,8.0,0
25012.0,1654761361.0,13.42,50.49,0.0,400.0,12481.0,19422.0,939.761,0.5,2.1,0.0,2.423,1.542,18.0,0
25022.0,1654761371.0,11.91,49.58,36.0,455.0,12472.0,19487.0,939.77,0.16,0.56,0.13,0.644,0.385,28.0,0
25032.0,1654761381.0,11.15,54.13,0.0,400.0,12498.0,19569.0,939.757,0.07,0.24,0.06,0.273,0.163,38.0,0
25042.0,1654761391.0,10.88,56.18,0.0,400.0,12514.0,19594.0,939.741,0.02,0.06,0.01,0.072,0.043,48.0,0
25052.0,1654761401.0,12.8,55.38,0.0,400.0,12539.0,19629.0,939.714,0.33,1.24,0.04,1.428,0.877,58.0,0
25062.0,1654761411.0,13.38,51.16,13.0,407.0,12533.0,19627.0,939.767,0.11,0.39,0.03,0.448,0.273,68.0,0
25072.0,1654761421.0,13.63,49.67,16.0,408.0,12536.0,19619.0,939.778,0.04,0.13,0.01,0.148,0.09,78.0,0
25082.0,1654761431.0,11.73,50.45,33.0,448.0,12517.0,19610.0,939.782,0.01,0.04,0.0,0.046,0.028,88.0,0
25092.0,1654761441.0,11.15,54.52,19.0,418.0,12529.0,19626.0,939.799,0.14,0.44,0.25,0.501,0.286,98.0,0
25102.0,1654761451.0,10.97,56.18,13.0,400.0,12537.0,19630.0,939.798,0.05,0.14,0.08,0.16,0.091,108.0,0
25112.0,1654761461.0,12.87,55.44,0.0,402.0,12566.0,19669.0,939.795,0.01,0.04,0.02,0.047,0.027,118.0,0
25122.0,1654761471.0,13.46,51.18,2.0,413.0,12565.0,19665.0,939.805,0.0,0.01,0.01,0.014,0.008,128.0,0
25132.0,1654761481.0,13.69,49.76,8.0,420.0,12565.0,19660.0,939.806,0.0,0.0,0.0,0.003,0.002,138.0,0
25142.0,1654761491.0,11.81,50.49,31.0,445.0,12545.0,19632.0,939.81,0.0,0.0,0.0,0.001,0.0,148.0,0
25152.0,1654761501.0,11.22,54.59,29.0,417.0,12559.0,19641.0,939.813,0.0,0.0,0.0,0.004,0.002,158.0,0
25162.0,1654761511.0,10.98,56.26,11.0,401.0,12564.0,19660.0,939.823,0.0,0.0,0.0,0.0,0.0,168.0,0
25172.0,1654761521.0,13.07,54.41,0.0,408.0,12597.0,19685.0,939.809,0.0,0.0,0.0,0.0,0.0,178.0,0
25182.0,1654761531.0,13.63,50.36,1.0,407.0,12592.0,19674.0,939.806,0.0,0.0,0.0,0.0,0.0,188.0,0
25192.0,1654761541.0,13.83,49.43,8.0,405.0,12595.0,19676.0,939.812,0.62,1.39,2.34,1.563,0.748,198.0,0
25202.0,1654761551.0,11.42,53.51,29.0,419.0,12581.0,19652.0,939.8,0.26,0.58,0.98,0.653,0.312,208.0,0
25212.0,1654761561.0,11.08,56.1,13.0,400.0,12600.0,19677.0,939.788,0.09,0.19,0.39,0.207,0.091,218.0,0
25222.0,1654761571.0,12.67,56.85,0.0,400.0,12631.0,19709.0,939.808,0.06,0.11,0.29,0.127,0.051,228.0,0
25232.0,1654761581.0,13.53,51.58,2.0,400.0,12622.0,19693.0,939.807,0.07,0.12,0.36,0.131,0.047,238.0,0
25242.0,1654761591.0,13.79,50.0,0.0,400.0,12629.0,19704.0,939.79,0.1,0.17,0.49,0.189,0.072,248.0,0
25252.0,1654761601.0,11.83,51.19,44.0,400.0,12615.0,19674.0,939.827,0.09,0.16,0.49,0.175,0.062,258.0,0
25262.0,1654761611.0,11.3,55.14,15.0,400.0,12632.0,19697.0,939.802,0.13,0.23,0.63,0.25,0.096,268.0,0
25272.0,1654761621.0,11.12,56.57,2.0,400.0,12637.0,19695.0,939.793,0.16,0.25,0.85,0.278,0.093,278.0,0
25282.0,1654761631.0,13.34,53.91,10.0,400.0,12667.0,19725.0,939.773,0.2,0.31,1.15,0.335,0.099,288.0,0
25292.0,1654761641.0,13.73,50.8,13.0,400.0,12661.0,19714.0,939.784,0.09,0.14,0.51,0.147,0.044,298.0,0
25302.0,1654761651.0,13.95,49.61,7.0,400.0,12669.0,19721.0,939.798,0.05,0.08,0.31,0.085,0.024,308.0,0
25312.0,1654761661.0,11.64,53.25,31.0,400.0,12652.0,19698.0,939.787,0.06,0.08,0.33,0.085,0.022,318.0,0
25322.0,1654761671.0,11.3,55.83,17.0,400.0,12671.0,19709.0,939.784,0.09,0.12,0.51,0.132,0.034,328.0,0
25332.0,1654761681.0,11.16,56.9,15.0,400.0,12681.0,19721.0,939.805,0.09,0.12,0.52,0.131,0.033,338.0,0
25342.0,1654761691.0,13.57,52.6,0.0,400.0,12698.0,19750.0,939.825,0.07,0.09,0.42,0.101,0.024,348.0,0
25352.0,1654761701.0,13.91,50.31,13.0,400.0,12695.0,19745.0,939.799,0.07,0.1,0.45,0.106,0.024,358.0,0
25362.0,1654761711.0,12.83,49.41,35.0,400.0,12687.0,19719.0,939.801,0.06,0.08,0.36,0.085,0.018,368.0,0
25372.0,1654761721.0,11.6,54.34,18.0,400.0,12698.0,19724.0,939.815,0.02,0.03,0.13,0.031,0.007,378.0,0
25382.0,1654761731.0,11.36,56.23,10.0,400.0,12702.0,19733.0,939.842,0.06,0.08,0.4,0.09,0.018,388.0,0
25392.0,1654761741.0,12.93,56.97,0.0,400.0,12738.0,19773.0,939.846,0.12,0.16,0.74,0.167,0.035,398.0,0
25402.0,1654761751.0,13.76,51.9,6.0,400.0,12734.0,19762.0,939.831,0.24,0.31,1.52,0.331,0.063,408.0,0
25412.0,1654761761.0,14.03,50.13,13.0,400.0,12735.0,19763.0,939.83,0.25,0.31,1.58,0.33,0.057,418.0,0
25422.0,1654761771.0,12.53,49.64,44.0,400.0,12710.0,19727.0,939.842,0.17,0.21,1.09,0.225,0.037,428.0,0
25432.0,1654761781.0,11.7,54.33,17.0,400.0,12726.0,19748.0,939.827,0.1,0.12,0.61,0.125,0.02,438.0,0
25442.0,1654761791.0,11.46,56.29,12.0,400.0,12737.0,19750.0,939.842,0.25,0.31,1.65,0.323,0.047,448.0,0
25452.0,1654761801.0,13.04,56.93,0.0,400.0,12777.0,19795.0,939.818,0.27,0.32,1.8,0.339,0.042,458.0,0
25462.0,1654761811.0,13.91,51.68,13.0,400.0,12761.0,19780.0,939.82,0.17,0.19,1.08,0.204,0.025,468.0,0
25472.0,1654761821.0,14.21,50.02,8.0,400.0,12777.0,19790.0,939.828,0.1,0.12,0.67,0.126,0.015,478.0,0
25482.0,1654761831.0,12.24,51.46,37.0,400.0,12757.0,19759.0,939.835,0.27,0.28,1.89,0.294,0.007,488.0,0
25492.0,1654761841.0,11.74,55.23,21.0,400.0,12779.0,19773.0,939.835,0.24,0.25,1.67,0.261,0.006,498.0,0
25502.0,1654761851.0,11.54,56.76,0.0,400.0,12786.0,19790.0,939.827,0.29,0.32,1.95,0.338,0.027,508.0,0
25512.0,1654761861.0,13.62,55.2,0.0,400.0,12809.0,19808.0,939.825,0.36,0.4,2.42,0.416,0.032,518.0,0
25522.0,1654761871.0,14.14,51.35,1.0,400.0,12809.0,19807.0,939.842,0.21,0.21,1.41,0.22,0.005,528.0,0
25532.0,1654761881.0,14.38,50.12,13.0,400.0,12816.0,19803.0,939.812,0.18,0.19,1.23,0.192,0.004,538.0,0
25542.0,1654761891.0,12.38,51.64,24.0,400.0,12801.0,19784.0,939.824,0.23,0.24,1.59,0.247,0.006,548.0,0
25552.0,1654761901.0,11.84,55.77,9.0,400.0,12819.0,19801.0,939.832,0.12,0.13,0.83,0.13,0.003,558.0,0
25562.0,1654761911.0,11.67,57.24,6.0,400.0,12825.0,19805.0,939.828,0.41,0.45,2.8,0.467,0.028,568.0,0
25572.0,1654761921.0,14.08,52.74,14.0,400.0,12840.0,19822.0,939.839,0.29,0.31,2.03,0.316,0.007,578.0,0
25582.0,1654761931.0,14.45,50.5,4.0,400.0,12848.0,19830.0,939.824,0.2,0.2,1.35,0.21,0.005,588.0,0
25592.0,1654761941.0,12.79,50.37,37.0,400.0,12829.0,19792.0,939.818,0.2,0.21,1.38,0.216,0.005,598.0,0
