NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
54142.0,1654715187.0,26.36,46.91,193.0,443.0,12765.0,20529.0,937.359,1.91,1.98,13.13,2.048,0.046,3000.0,0
54152.0,1654715197.0,25.93,48.51,192.0,440.0,12764.0,20526.0,937.337,1.99,2.07,13.69,2.135,0.048,3010.0,0
54162.0,1654715207.0,25.74,49.19,179.0,435.0,12762.0,20543.0,937.355,1.97,2.05,13.59,2.119,0.048,3020.0,0
54172.0,1654715217.0,28.28,44.16,182.0,438.0,12768.0,20533.0,937.337,1.68,1.74,11.54,1.799,0.041,3030.0,0
54182.0,1654715227.0,28.67,42.78,191.0,436.0,12769.0,20544.0,937.337,1.85,1.92,12.74,1.986,0.045,3040.0,0
54192.0,1654715237.0,28.91,42.21,178.0,427.0,12767.0,20531.0,937.344,1.59,1.65,10.95,1.707,0.039,3050.0,0
54202.0,1654715247.0,26.35,46.94,188.0,436.0,12767.0,20533.0,937.364,1.22,1.27,8.43,1.314,0.03,3060.0,0
54212.0,1654715257.0,25.96,48.6,192.0,439.0,12767.0,20526.0,937.38,1.66,1.73,11.45,1.785,0.04,3070.0,0
54222.0,1654715267.0,25.75,49.16,206.0,445.0,12765.0,20519.0,937.349,1.46,1.51,10.02,1.562,0.035,3080.0,0
54232.0,1654715277.0,28.29,44.07,194.0,418.0,12772.0,20521.0,937.362,1.64,1.71,11.32,1.765,0.04,3090.0,0
54242.0,1654715287.0,28.69,42.68,192.0,426.0,12774.0,20531.0,937.348,1.81,1.88,12.46,1.943,0.044,3100.0,0
54252.0,1654715297.0,28.91,42.17,194.0,425.0,12767.0,20526.0,937.345,1.62,1.68,11.14,1.736,0.039,3110.0,0
54262.0,1654715307.0,26.37,46.94,221.0,449.0,12760.0,20506.0,937.377,1.29,1.34,8.88,1.385,0.031,3120.0,0
54272.0,1654715317.0,25.96,48.48,200.0,429.0,12769.0,20528.0,937.385,1.4,1.46,9.66,1.506,0.034,3130.0,0
54282.0,1654715327.0,25.75,49.16,201.0,436.0,12766.0,20523.0,937.388,1.52,1.57,10.43,1.627,0.037,3140.0,0
54292.0,1654715337.0,28.29,44.2,194.0,426.0,12766.0,20523.0,937.334,1.68,1.75,11.58,1.806,0.041,3150.0,0
54302.0,1654715347.0,28.67,42.72,191.0,424.0,12775.0,20522.0,937.371,1.68,1.74,11.56,1.802,0.041,3160.0,0
54312.0,1654715357.0,28.91,42.26,182.0,424.0,12766.0,20530.0,937.377,1.85,1.93,12.76,1.989,0.045,3170.0,0
54322.0,1654715367.0,26.37,46.99,192.0,433.0,12764.0,20535.0,937.38,1.91,1.99,13.15,2.051,0.046,3180.0,0
54332.0,1654715377.0,25.96,48.53,200.0,422.0,12772.0,20515.0,937.366,1.69,1.76,11.66,1.819,0.041,3190.0,0
54342.0,1654715387.0,25.75,49.16,200.0,426.0,12774.0,20521.0,937.385,1.64,1.7,11.26,1.756,0.04,3200.0,0
