NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
56547.0,1654717592.0,54.85,12.5,9675.0,400.0,13250.0,19397.0,936.692,0.99,1.03,6.81,1.062,0.024,5405.0,0
56557.0,1654717602.0,55.84,12.48,6723.0,400.0,13361.0,19586.0,936.701,0.78,0.81,5.4,0.841,0.019,5415.0,0
56567.0,1654717612.0,56.8,11.63,5317.0,400.0,13398.0,19664.0,936.689,0.59,0.62,4.1,0.639,0.014,5425.0,0
56577.0,1654717622.0,56.8,11.5,4456.0,400.0,13437.0,19715.0,936.688,0.63,0.65,4.31,0.673,0.015,5435.0,0
56587.0,1654717632.0,55.51,11.62,5232.0,400.0,13421.0,19673.0,936.745,0.67,0.69,4.6,0.717,0.016,5445.0,0
56597.0,1654717642.0,53.99,12.59,3864.0,400.0,13453.0,19755.0,936.685,0.78,0.81,5.34,0.832,0.019,5455.0,0
56607.0,1654717652.0,53.37,12.9,3323.0,400.0,13459.0,19832.0,936.696,0.74,0.76,5.06,0.789,0.018,5465.0,0
56617.0,1654717662.0,54.48,12.52,2302.0,400.0,13597.0,20089.0,936.704,0.85,0.89,5.87,0.916,0.021,5475.0,0
56627.0,1654717672.0,55.12,11.99,2714.0,400.0,13554.0,19989.0,936.707,0.8,0.83,5.51,0.86,0.019,5485.0,0
56637.0,1654717682.0,54.83,11.98,2277.0,400.0,13614.0,20104.0,936.717,0.51,0.53,3.53,0.55,0.012,5495.0,0
56647.0,1654717692.0,52.75,12.96,2298.0,400.0,13612.0,20098.0,936.679,0.96,0.99,6.59,1.028,0.023,5505.0,0
56657.0,1654717702.0,51.42,13.59,1961.0,400.0,13647.0,20168.0,936.684,0.99,1.03,6.82,1.063,0.024,5515.0,0
56667.0,1654717712.0,51.17,13.79,2294.0,400.0,13561.0,20080.0,936.689,0.89,0.93,6.15,0.958,0.022,5525.0,0
56677.0,1654717722.0,52.75,12.93,2030.0,400.0,13586.0,20164.0,936.665,0.94,0.98,6.47,1.009,0.023,5535.0,0
56687.0,1654717732.0,53.03,12.77,1883.0,400.0,13641.0,20193.0,936.666,0.81,0.84,5.58,0.87,0.02,5545.0,0
56697.0,1654717742.0,52.87,12.73,1990.0,400.0,13598.0,20164.0,936.686,0.75,0.78,5.16,0.804,0.018,5555.0,0
56707.0,1654717752.0,50.6,13.8,2141.0,400.0,13557.0,20121.0,936.705,0.83,0.86,5.7,0.888,0.02,5565.0,0
56717.0,1654717762.0,49.7,14.27,1544.0,400.0,13675.0,20277.0,936.674,0.92,0.95,6.31,0.984,0.022,5575.0,0
56727.0,1654717772.0,48.92,14.72,1593.0,400.0,13671.0,20285.0,936.665,0.78,0.81,5.34,0.832,0.019,5585.0,0
56737.0,1654717782.0,50.3,14.02,1277.0,400.0,13691.0,20343.0,936.666,0.8,0.83,5.53,0.862,0.019,5595.0,0
56747.0,1654717792.0,50.57,13.73,1346.0,400.0,13684.0,20333.0,936.68,0.72,0.75,4.97,0.775,0.018,5605.0,0
56757.0,1654717802.0,50.45,13.74,1381.0,400.0,13656.0,20321.0,936.683,0.72,0.75,4.99,0.778,0.018,5615.0,0
56767.0,1654717812.0,48.56,14.73,929.0,400.0,13714.0,20437.0,936.685,0.76,0.79,5.2,0.811,0.018,5625.0,0
56777.0,1654717822.0,47.49,15.5,1283.0,400.0,13683.0,20351.0,936.655,0.63,0.66,4.34,0.677,0.015,5635.0,0
56787.0,1654717832.0,46.58,15.91,692.0,400.0,13729.0,20507.0,936.691,0.58,0.6,3.96,0.618,0.014,5645.0,0
56797.0,1654717842.0,48.15,15.05,1268.0,400.0,13645.0,20354.0,936.689,0.65,0.67,4.46,0.696,0.016,5655.0,0
56807.0,1654717852.0,48.35,14.71,944.0,400.0,13688.0,20427.0,936.679,0.68,0.7,4.65,0.725,0.016,5665.0,0
56817.0,1654717862.0,48.35,14.71,722.0,400.0,13724.0,20491.0,936.67,0.63,0.66,4.37,0.682,0.015,5675.0,0
56827.0,1654717872.0,46.2,15.81,772.0,400.0,13694.0,20476.0,936.689,0.54,0.56,3.71,0.579,0.013,5685.0,0
56837.0,1654717882.0,45.28,16.47,686.0,400.0,13710.0,20508.0,936.689,0.71,0.74,4.87,0.76,0.017,5695.0,0
56847.0,1654717892.0,44.87,16.75,674.0,400.0,13706.0,20517.0,936.695,0.77,0.8,5.32,0.829,0.019,5705.0,0
56857.0,1654717902.0,46.26,16.11,562.0,400.0,13758.0,20635.0,936.673,0.72,0.74,4.92,0.768,0.017,5715.0,0
56867.0,1654717912.0,46.48,15.67,517.0,400.0,13793.0,20684.0,936.662,0.56,0.58,3.86,0.602,0.014,5725.0,0
56877.0,1654717922.0,46.24,15.73,635.0,400.0,13718.0,20569.0,936.668,0.64,0.67,4.42,0.69,0.016,5735.0,0
56887.0,1655124309.0,20.064,43.54,32.0,457.0,12857.0,20743.0,937.589,2.16,2.24,14.83,2.313,0.052,1.0,0
56897.0,1655124319.0,20.685,44.46,25.0,441.0,12862.0,20751.0,937.565,2.4,2.49,16.48,2.57,0.058,11.0,0
56907.0,1655124329.0,21.275,44.88,15.0,424.0,12870.0,20772.0,937.595,1.94,2.01,13.34,2.081,0.047,21.0,0
56917.0,1655124339.0,21.834,39.78,36.0,438.0,12861.0,20759.0,937.61,1.93,2.01,13.29,2.073,0.047,31.0,0
56927.0,1655124349.0,22.361,38.74,14.0,422.0,12869.0,20775.0,937.584,1.87,1.94,12.85,2.004,0.045,41.0,0
56937.0,1655124359.0,22.859,38.34,31.0,426.0,12862.0,20765.0,937.568,2.11,2.2,14.55,2.269,0.051,51.0,0
56947.0,1655124369.0,23.326,43.16,53.0,432.0,12857.0,20735.0,937.557,2.33,2.42,16.01,2.496,0.056,61.0,0
56957.0,1655124379.0,23.764,44.42,26.0,409.0,12865.0,20771.0,937.592,2.39,2.48,16.42,2.56,0.058,71.0,0
56967.0,1655124389.0,24.173,44.99,17.0,415.0,12863.0,20774.0,937.63,2.18,2.26,15.0,2.34,0.053,81.0,0
56977.0,1655124399.0,24.553,40.07,33.0,422.0,12863.0,20754.0,937.608,2.16,2.24,14.84,2.314,0.052,91.0,0
56987.0,1655124409.0,24.906,39.09,37.0,421.0,12860.0,20764.0,937.603,2.35,2.44,16.17,2.521,0.057,101.0,0
56997.0,1655124419.0,25.23,38.62,5.0,406.0,12868.0,20786.0,937.586,2.06,2.14,14.21,2.215,0.05,111.0,0
57007.0,1655124429.0,25.527,43.43,42.0,427.0,12849.0,20748.0,937.583,2.2,2.29,15.17,2.365,0.053,121.0,0
57017.0,1655124439.0,25.798,44.72,50.0,425.0,12847.0,20730.0,937.58,2.19,2.28,15.09,2.353,0.053,131.0,0
57027.0,1655124449.0,26.041,45.24,50.0,431.0,12845.0,20738.0,937.562,2.19,2.28,15.07,2.351,0.053,141.0,0
57037.0,1655124459.0,26.259,40.25,26.0,411.0,12854.0,20759.0,937.586,2.21,2.3,15.2,2.371,0.054,151.0,0
57047.0,1655124469.0,26.451,39.23,52.0,418.0,12845.0,20734.0,937.574,2.34,2.43,16.12,2.513,0.057,161.0,0
57057.0,1655124479.0,26.619,38.89,48.0,413.0,12853.0,20740.0,937.582,2.08,2.16,14.32,2.233,0.05,171.0,0
57067.0,1655124489.0,26.761,43.82,50.0,420.0,12844.0,20727.0,937.561,1.88,1.95,12.94,2.017,0.046,181.0,0
57077.0,1655124499.0,26.879,45.05,32.0,421.0,12844.0,20754.0,937.572,1.98,2.06,13.63,2.125,0.048,191.0,0
57087.0,1655124509.0,26.974,45.66,63.0,443.0,12837.0,20723.0,937.575,2.18,2.27,15.01,2.34,0.053,201.0,0
57097.0,1655124519.0,27.045,40.64,73.0,426.0,12840.0,20709.0,937.55,2.14,2.23,14.76,2.301,0.052,211.0,0
57107.0,1655124529.0,27.093,39.53,55.0,414.0,12842.0,20727.0,937.556,2.15,2.24,14.82,2.311,0.052,221.0,0
57117.0,1655124539.0,27.119,39.16,48.0,413.0,12839.0,20738.0,937.57,1.88,1.96,12.97,2.023,0.046,231.0,0
57127.0,1655124549.0,27.122,44.15,53.0,417.0,12836.0,20719.0,937.571,2.16,2.24,14.87,2.319,0.052,241.0,0
57137.0,1655124559.0,27.104,45.3,68.0,416.0,12837.0,20727.0,937.578,1.94,2.01,13.34,2.08,0.047,251.0,0
