NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
51148.0,1654712193.0,27.22,44.13,33.0,463.0,12860.0,20746.0,937.575,2.36,2.45,16.21,2.528,0.057,6.0,0
51158.0,1654712203.0,26.98,44.74,11.0,441.0,12867.0,20772.0,937.583,2.19,2.28,15.08,2.351,0.053,16.0,0
51168.0,1654712213.0,29.12,41.85,0.0,410.0,12873.0,20792.0,937.606,2.02,2.1,13.89,2.166,0.049,26.0,0
51178.0,1654712223.0,29.74,39.09,28.0,429.0,12863.0,20762.0,937.591,1.97,2.05,13.58,2.118,0.048,36.0,0
51188.0,1654712233.0,30.0,38.5,13.0,426.0,12871.0,20788.0,937.577,1.97,2.04,13.55,2.112,0.048,46.0,0
51198.0,1654712243.0,27.85,41.1,68.0,473.0,12841.0,20718.0,937.566,2.34,2.43,16.13,2.515,0.057,56.0,0
51208.0,1654712253.0,27.18,44.05,67.0,441.0,12855.0,20725.0,937.585,2.4,2.5,16.54,2.58,0.058,66.0,0
51218.0,1654712263.0,26.92,44.73,31.0,435.0,12861.0,20762.0,937.608,2.23,2.32,15.35,2.394,0.054,76.0,0
51228.0,1654712273.0,29.04,42.06,18.0,411.0,12869.0,20760.0,937.622,2.18,2.26,14.97,2.335,0.053,86.0,0
51238.0,1654712283.0,29.63,39.45,46.0,424.0,12858.0,20746.0,937.616,2.24,2.33,15.43,2.406,0.054,96.0,0
51248.0,1654712293.0,29.92,38.77,37.0,426.0,12861.0,20757.0,937.596,2.24,2.32,15.4,2.402,0.054,106.0,0
51258.0,1654712303.0,27.78,41.29,43.0,445.0,12843.0,20744.0,937.586,1.91,1.98,13.14,2.05,0.046,116.0,0
51268.0,1654712313.0,27.15,44.26,76.0,436.0,12847.0,20717.0,937.574,2.27,2.35,15.6,2.433,0.055,126.0,0
51278.0,1654712323.0,26.87,45.05,31.0,412.0,12861.0,20759.0,937.575,2.26,2.35,15.54,2.424,0.055,136.0,0
51288.0,1654712333.0,29.01,42.33,19.0,400.0,12865.0,20765.0,937.571,2.17,2.25,14.9,2.324,0.052,146.0,0
51298.0,1654712343.0,29.61,39.57,48.0,424.0,12850.0,20742.0,937.576,2.44,2.53,16.77,2.615,0.059,156.0,0
