NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
52343.0,1654713388.0,26.56,45.65,95.0,400.0,12780.0,20633.0,937.476,2.07,2.15,14.21,2.216,0.05,1201.0,0
52353.0,1654713398.0,26.18,46.91,88.0,400.0,12781.0,20639.0,937.504,2.15,2.23,14.79,2.307,0.052,1211.0,0
52363.0,1654713408.0,25.98,47.47,70.0,400.0,12792.0,20656.0,937.481,1.77,1.84,12.21,1.904,0.043,1221.0,0
52373.0,1654713418.0,28.56,42.3,77.0,400.0,12792.0,20665.0,937.491,2.11,2.19,14.51,2.263,0.051,1231.0,0
52383.0,1654713428.0,28.94,41.17,64.0,400.0,12790.0,20665.0,937.492,2.43,2.53,16.76,2.613,0.059,1241.0,0
52393.0,1654713438.0,29.12,40.67,68.0,400.0,12785.0,20660.0,937.494,2.37,2.47,16.33,2.547,0.058,1251.0,0
52403.0,1654713448.0,26.53,45.63,75.0,400.0,12784.0,20651.0,937.469,1.99,2.07,13.72,2.14,0.048,1261.0,0
52413.0,1654713458.0,26.15,46.91,77.0,400.0,12786.0,20653.0,937.459,2.14,2.22,14.72,2.296,0.052,1271.0,0
52423.0,1654713468.0,25.93,47.56,96.0,400.0,12782.0,20628.0,937.483,2.02,2.1,13.91,2.17,0.049,1281.0,0
52433.0,1654713478.0,28.55,42.37,79.0,400.0,12787.0,20643.0,937.475,1.7,1.77,11.71,1.827,0.041,1291.0,0
52443.0,1654713488.0,28.93,41.19,79.0,400.0,12789.0,20652.0,937.467,1.49,1.55,10.24,1.597,0.036,1301.0,0
52453.0,1654713498.0,29.1,40.71,61.0,400.0,12795.0,20671.0,937.485,1.76,1.83,12.13,1.892,0.043,1311.0,0
52463.0,1654713508.0,26.5,45.7,69.0,400.0,12781.0,20657.0,937.485,1.75,1.82,12.04,1.877,0.042,1321.0,0
52473.0,1654713518.0,26.09,47.0,62.0,400.0,12787.0,20666.0,937.456,2.28,2.37,15.72,2.451,0.055,1331.0,0
52483.0,1654713528.0,25.91,47.59,80.0,400.0,12782.0,20644.0,937.467,2.38,2.47,16.39,2.555,0.058,1341.0,0
52493.0,1654713538.0,28.53,42.36,63.0,400.0,12786.0,20665.0,937.472,2.07,2.15,14.27,2.225,0.05,1351.0,0
52503.0,1654713548.0,28.88,41.21,77.0,400.0,12792.0,20661.0,937.481,2.06,2.15,14.21,2.216,0.05,1361.0,0
52513.0,1654713558.0,29.07,40.8,60.0,400.0,12789.0,20663.0,937.459,1.93,2.01,13.31,2.075,0.047,1371.0,0
52523.0,1654713568.0,26.46,45.76,100.0,400.0,12782.0,20630.0,937.465,1.81,1.88,12.45,1.942,0.044,1381.0,0
52533.0,1654713578.0,26.08,47.02,96.0,400.0,12778.0,20625.0,937.428,1.74,1.81,11.99,1.869,0.042,1391.0,0
52543.0,1654713588.0,25.91,47.64,81.0,400.0,12788.0,20645.0,937.465,1.81,1.88,12.45,1.942,0.044,1401.0,0
52553.0,1654713598.0,28.48,42.44,99.0,400.0,12789.0,20626.0,937.474,1.8,1.87,12.37,1.928,0.044,1411.0,0
52563.0,1654713608.0,28.87,41.21,67.0,400.0,12789.0,20652.0,937.449,2.11,2.19,14.51,2.263,0.051,1421.0,0
52573.0,1654713618.0,29.07,40.81,61.0,400.0,12787.0,20664.0,937.448,1.66,1.73,11.44,1.784,0.04,1431.0,0
52583.0,1654713628.0,26.43,45.79,84.0,406.0,12778.0,20638.0,937.459,1.74,1.81,11.96,1.865,0.042,1441.0,0
52593.0,1654713638.0,26.06,47.14,95.0,402.0,12777.0,20626.0,937.426,1.65,1.72,11.36,1.772,0.04,1451.0,0
52603.0,1654713648.0,25.86,47.71,85.0,400.0,12780.0,20634.0,937.46,1.66,1.73,11.43,1.782,0.04,1461.0,0
52613.0,1654713658.0,28.48,42.52,64.0,400.0,12786.0,20649.0,937.419,1.86,1.94,12.82,1.999,0.045,1471.0,0
52623.0,1654713668.0,28.87,41.27,87.0,400.0,12786.0,20636.0,937.443,1.97,2.05,13.55,2.113,0.048,1481.0,0
52633.0,1654713678.0,29.04,40.86,72.0,400.0,12797.0,20650.0,937.442,2.22,2.31,15.29,2.384,0.054,1491.0,0
52643.0,1654713688.0,26.41,45.88,90.0,410.0,12784.0,20633.0,937.429,2.18,2.26,14.99,2.338,0.053,1501.0,0
52653.0,1654713698.0,26.05,47.13,103.0,400.0,12782.0,20621.0,937.408,1.78,1.85,12.26,1.912,0.043,1511.0,0
52663.0,1654713708.0,25.84,47.74,110.0,401.0,12782.0,20609.0,937.416,1.68,1.75,11.59,1.807,0.041,1521.0,0
52673.0,1654713718.0,28.42,42.52,106.0,400.0,12786.0,20616.0,937.412,2.04,2.12,14.05,2.191,0.049,1531.0,0
52683.0,1654713728.0,28.82,41.39,84.0,400.0,12792.0,20645.0,937.411,1.98,2.06,13.62,2.124,0.048,1541.0,0
52693.0,1654713738.0,29.0,40.91,93.0,400.0,12790.0,20627.0,937.422,1.67,1.73,11.47,1.788,0.04,1551.0,0
52703.0,1654713748.0,26.41,45.89,89.0,403.0,12782.0,20632.0,937.424,1.77,1.84,12.16,1.896,0.043,1561.0,0
52713.0,1654713758.0,26.05,47.19,93.0,400.0,12784.0,20633.0,937.449,1.82,1.89,12.54,1.955,0.044,1571.0,0
