NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
53542.0,1654714587.0,26.27,46.56,197.0,452.0,12764.0,20529.0,937.345,1.88,1.95,12.92,2.014,0.045,2400.0,0
53552.0,1654714597.0,25.89,48.16,181.0,451.0,12763.0,20539.0,937.314,1.88,1.95,12.93,2.017,0.046,2410.0,0
53562.0,1654714607.0,25.68,48.76,185.0,454.0,12767.0,20538.0,937.326,1.89,1.96,12.98,2.025,0.046,2420.0,0
53572.0,1654714617.0,28.22,43.82,153.0,429.0,12776.0,20570.0,937.337,1.91,1.98,13.11,2.045,0.046,2430.0,0
53582.0,1654714627.0,28.66,42.38,144.0,422.0,12778.0,20575.0,937.327,2.01,2.09,13.84,2.158,0.049,2440.0,0
53592.0,1654714637.0,28.83,41.84,164.0,433.0,12775.0,20559.0,937.294,1.89,1.96,13.0,2.027,0.046,2450.0,0
53602.0,1654714647.0,26.29,46.71,163.0,444.0,12771.0,20559.0,937.288,1.85,1.92,12.72,1.983,0.045,2460.0,0
53612.0,1654714657.0,25.91,48.3,171.0,450.0,12766.0,20550.0,937.33,2.1,2.18,14.47,2.257,0.051,2470.0,0
53622.0,1654714667.0,25.71,48.88,159.0,444.0,12768.0,20560.0,937.314,2.12,2.21,14.62,2.28,0.051,2480.0,0
53632.0,1654714677.0,28.28,43.92,148.0,418.0,12772.0,20569.0,937.332,2.33,2.42,16.02,2.498,0.056,2490.0,0
53642.0,1654714687.0,28.66,42.48,172.0,428.0,12773.0,20560.0,937.333,1.81,1.88,12.49,1.947,0.044,2500.0,0
53652.0,1654714697.0,28.86,41.98,161.0,429.0,12774.0,20555.0,937.321,1.81,1.88,12.46,1.943,0.044,2510.0,0
53662.0,1654714707.0,26.33,46.71,157.0,433.0,12770.0,20563.0,937.297,2.0,2.08,13.78,2.149,0.049,2520.0,0
53672.0,1654714717.0,25.93,48.29,159.0,449.0,12763.0,20557.0,937.322,1.98,2.05,13.61,2.122,0.048,2530.0,0
53682.0,1654714727.0,25.72,48.9,163.0,440.0,12768.0,20556.0,937.328,2.0,2.08,13.77,2.147,0.048,2540.0,0
53692.0,1654714737.0,28.27,44.0,152.0,419.0,12776.0,20566.0,937.324,1.83,1.9,12.59,1.963,0.044,2550.0,0
53702.0,1654714747.0,28.67,42.5,165.0,426.0,12775.0,20553.0,937.313,1.83,1.9,12.57,1.96,0.044,2560.0,0
53712.0,1654714757.0,28.88,41.96,164.0,432.0,12772.0,20566.0,937.318,1.77,1.83,12.16,1.896,0.043,2570.0,0
53722.0,1654714767.0,26.35,46.72,172.0,446.0,12764.0,20541.0,937.302,1.61,1.67,11.08,1.728,0.039,2580.0,0
53732.0,1654714777.0,25.92,48.26,166.0,428.0,12774.0,20550.0,937.325,1.62,1.68,11.15,1.738,0.039,2590.0,0
53742.0,1654714787.0,25.7,48.95,171.0,431.0,12779.0,20551.0,937.335,1.65,1.71,11.34,1.769,0.04,2600.0,0
53752.0,1654714797.0,28.24,44.01,150.0,413.0,12779.0,20562.0,937.342,1.74,1.81,11.97,1.866,0.042,2610.0,0
53762.0,1654714807.0,28.65,42.6,157.0,420.0,12778.0,20569.0,937.316,1.87,1.94,12.86,2.005,0.045,2620.0,0
53772.0,1654714817.0,28.87,42.07,158.0,430.0,12774.0,20565.0,937.351,2.1,2.19,14.49,2.259,0.051,2630.0,0
53782.0,1654714827.0,26.3,46.8,149.0,429.0,12768.0,20559.0,937.346,1.8,1.87,12.42,1.936,0.044,2640.0,0
53792.0,1654714837.0,25.93,48.34,152.0,433.0,12775.0,20558.0,937.373,1.77,1.84,12.2,1.903,0.043,2650.0,0
53802.0,1654714847.0,25.72,49.02,153.0,424.0,12772.0,20571.0,937.349,1.43,1.48,9.82,1.532,0.035,2660.0,0
