NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
27399.0,1654763748.0,17.83,52.78,34.0,400.0,13191.0,20118.0,939.601,1.01,1.05,6.94,1.083,0.024,2405.0,0
27409.0,1654763758.0,17.64,53.6,47.0,400.0,13192.0,20115.0,939.616,1.07,1.11,7.38,1.15,0.026,2415.0,0
27419.0,1654763768.0,19.79,50.63,23.0,400.0,13212.0,20142.0,939.618,1.09,1.13,7.49,1.168,0.026,2425.0,0
27429.0,1654763778.0,20.3,47.69,36.0,400.0,13209.0,20126.0,939.626,1.17,1.21,8.02,1.251,0.028,2435.0,0
27439.0,1654763788.0,20.48,47.11,3.0,400.0,13232.0,20158.0,939.626,1.16,1.21,8.02,1.25,0.028,2445.0,0
27449.0,1654763798.0,18.13,51.84,10.0,400.0,13208.0,20148.0,939.636,1.23,1.28,8.49,1.324,0.03,2455.0,0
27459.0,1654763808.0,17.83,53.5,0.0,400.0,13217.0,20159.0,939.635,1.11,1.16,7.66,1.194,0.027,2465.0,0
27469.0,1654763818.0,18.98,54.3,0.0,400.0,13244.0,20190.0,939.623,0.92,0.95,6.33,0.986,0.022,2475.0,0
27479.0,1654763828.0,20.16,48.94,0.0,400.0,13226.0,20171.0,939.601,1.0,1.04,6.88,1.072,0.024,2485.0,0
27489.0,1654763838.0,20.47,47.43,13.0,400.0,13209.0,20166.0,939.611,0.99,1.03,6.79,1.059,0.024,2495.0,0
27499.0,1654763848.0,19.37,46.77,53.0,400.0,13189.0,20123.0,939.61,0.97,1.0,6.64,1.036,0.023,2505.0,0
27509.0,1654763858.0,18.16,51.95,62.0,400.0,13191.0,20115.0,939.616,0.97,1.01,6.68,1.041,0.024,2515.0,0
27519.0,1654763868.0,17.9,53.2,60.0,400.0,13190.0,20120.0,939.624,1.12,1.16,7.7,1.2,0.027,2525.0,0
27529.0,1654763878.0,19.49,53.2,45.0,400.0,13202.0,20128.0,939.63,0.97,1.01,6.68,1.041,0.024,2535.0,0
27539.0,1654763888.0,20.3,48.2,64.0,400.0,13195.0,20117.0,939.621,0.67,0.7,4.61,0.718,0.016,2545.0,0
27549.0,1654763898.0,20.58,46.92,66.0,400.0,13193.0,20096.0,939.63,0.8,0.83,5.51,0.86,0.019,2555.0,0
27559.0,1654763908.0,19.03,46.9,95.0,400.0,13168.0,20071.0,939.624,0.77,0.8,5.27,0.823,0.019,2565.0,0
27569.0,1654763918.0,18.23,51.82,62.0,400.0,13200.0,20109.0,939.62,0.94,0.98,6.48,1.01,0.023,2575.0,0
27579.0,1654763928.0,17.96,53.16,59.0,400.0,13195.0,20106.0,939.626,0.87,0.9,5.95,0.928,0.021,2585.0,0
27589.0,1654763938.0,19.58,53.21,53.0,400.0,13215.0,20131.0,939.624,0.96,1.0,6.63,1.034,0.023,2595.0,0
27599.0,1654763948.0,20.36,48.16,70.0,400.0,13200.0,20113.0,939.641,1.07,1.12,7.39,1.152,0.026,2605.0,0
27609.0,1654763958.0,20.7,46.82,64.0,400.0,13200.0,20107.0,939.633,0.89,0.92,6.11,0.952,0.022,2615.0,0
27619.0,1654763968.0,18.92,47.62,82.0,400.0,13188.0,20094.0,939.647,0.94,0.97,6.45,1.005,0.023,2625.0,0
27629.0,1654763978.0,18.27,51.88,66.0,400.0,13201.0,20113.0,939.641,1.21,1.26,8.31,1.296,0.029,2635.0,0
27639.0,1654763988.0,18.05,52.95,72.0,400.0,13194.0,20100.0,939.656,1.19,1.23,8.18,1.275,0.029,2645.0,0
27649.0,1654763998.0,19.83,52.12,55.0,400.0,13209.0,20117.0,939.66,1.05,1.09,7.2,1.123,0.025,2655.0,0
27659.0,1654764008.0,20.53,47.57,77.0,400.0,13193.0,20099.0,939.648,1.03,1.07,7.07,1.103,0.025,2665.0,0
27669.0,1654764018.0,20.78,46.45,93.0,400.0,13187.0,20083.0,939.656,0.97,1.0,6.65,1.037,0.023,2675.0,0
27679.0,1654764028.0,19.02,47.16,126.0,400.0,13168.0,20052.0,939.65,1.04,1.08,7.14,1.113,0.025,2685.0,0
27689.0,1654764038.0,18.33,51.58,103.0,400.0,13181.0,20070.0,939.655,1.09,1.14,7.52,1.173,0.026,2695.0,0
27699.0,1654764048.0,18.12,52.63,86.0,400.0,13197.0,20087.0,939.659,1.01,1.05,6.95,1.083,0.024,2705.0,0
27709.0,1654764058.0,20.05,50.99,73.0,400.0,13203.0,20104.0,939.654,1.07,1.12,7.39,1.152,0.026,2715.0,0
27719.0,1654764068.0,20.64,47.15,89.0,400.0,13189.0,20082.0,939.63,1.14,1.18,7.82,1.22,0.028,2725.0,0
27729.0,1654764078.0,20.9,46.09,92.0,400.0,13189.0,20078.0,939.616,1.02,1.06,7.0,1.092,0.025,2735.0,0
27739.0,1654764088.0,18.88,48.3,123.0,400.0,13166.0,20048.0,939.628,1.01,1.04,6.92,1.079,0.024,2745.0,0
27749.0,1654764098.0,18.38,51.62,113.0,400.0,13177.0,20065.0,939.619,0.93,0.97,6.43,1.003,0.023,2755.0,0
27759.0,1654764108.0,18.17,52.4,121.0,400.0,13177.0,20057.0,939.613,1.04,1.08,7.18,1.119,0.025,2765.0,0
27769.0,1654764118.0,20.39,48.77,113.0,400.0,13181.0,20065.0,939.628,1.17,1.21,8.03,1.252,0.028,2775.0,0
27779.0,1654764128.0,20.81,46.33,108.0,400.0,13179.0,20058.0,939.643,0.99,1.03,6.85,1.067,0.024,2785.0,0
27789.0,1654764138.0,21.02,45.66,115.0,400.0,13179.0,20060.0,939.644,0.98,1.02,6.77,1.055,0.024,2795.0,0
27799.0,1654764148.0,18.68,49.91,132.0,400.0,13168.0,20048.0,939.661,0.88,0.91,6.06,0.944,0.021,2805.0,0
27809.0,1654764158.0,18.36,51.68,130.0,400.0,13167.0,20041.0,939.658,0.95,0.99,6.57,1.024,0.023,2815.0,0
27819.0,1654764168.0,18.2,52.45,110.0,400.0,13174.0,20059.0,939.657,0.97,1.01,6.68,1.042,0.024,2825.0,0
27829.0,1654764178.0,20.63,47.59,111.0,400.0,13179.0,20060.0,939.649,0.88,0.92,6.08,0.948,0.021,2835.0,0
27839.0,1654764188.0,20.92,46.13,107.0,400.0,13181.0,20070.0,939.64,1.11,1.15,7.64,1.192,0.027,2845.0,0
27849.0,1654764198.0,21.11,45.54,120.0,400.0,13171.0,20054.0,939.666,0.97,1.01,6.66,1.039,0.023,2855.0,0
27859.0,1654764208.0,18.71,50.13,134.0,400.0,13159.0,20033.0,939.655,0.79,0.82,5.41,0.844,0.019,2865.0,0
27869.0,1654764218.0,18.4,51.71,133.0,400.0,13161.0,20041.0,939.65,0.77,0.8,5.31,0.828,0.019,2875.0,0
27879.0,1654764228.0,18.28,52.3,145.0,400.0,13160.0,20023.0,939.648,0.95,0.99,6.55,1.021,0.023,2885.0,0
27889.0,1654764238.0,20.71,47.18,135.0,400.0,13161.0,20031.0,939.636,0.89,0.92,6.1,0.951,0.021,2895.0,0
27899.0,1654764248.0,21.06,45.8,138.0,400.0,13168.0,20044.0,939.623,1.06,1.1,7.28,1.136,0.026,2905.0,0
27909.0,1654764258.0,19.55,45.8,167.0,400.0,13145.0,20000.0,939.643,1.17,1.22,8.08,1.259,0.028,2915.0,0
27919.0,1654764268.0,18.71,50.5,158.0,400.0,13149.0,20013.0,939.625,0.95,0.98,6.51,1.015,0.023,2925.0,0
27929.0,1654764278.0,18.47,51.72,151.0,400.0,13150.0,20019.0,939.636,0.9,0.93,6.17,0.962,0.022,2935.0,0
27939.0,1654764288.0,20.06,51.75,142.0,400.0,13170.0,20036.0,939.636,0.79,0.82,5.45,0.849,0.019,2945.0,0
27949.0,1654764298.0,20.87,46.75,151.0,400.0,13153.0,20020.0,939.629,0.86,0.89,5.89,0.919,0.021,2955.0,0
27959.0,1654764308.0,21.15,45.56,149.0,400.0,13150.0,20012.0,939.619,0.9,0.93,6.17,0.962,0.022,2965.0,0
27969.0,1654764318.0,19.64,45.52,183.0,400.0,13136.0,19984.0,939.653,0.94,0.98,6.49,1.012,0.023,2975.0,0
27979.0,1654764328.0,18.78,50.08,168.0,400.0,13145.0,20004.0,939.647,0.89,0.93,6.15,0.958,0.022,2985.0,0
27989.0,1654764338.0,18.55,51.32,181.0,400.0,13143.0,19994.0,939.649,0.74,0.77,5.07,0.791,0.018,2995.0,0
