NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
26201.0,1654762550.0,16.88,49.55,3.0,400.0,13074.0,19962.0,939.749,0.36,0.37,2.48,0.387,0.009,1207.0,0
26211.0,1654762560.0,15.17,49.82,26.0,400.0,13049.0,19930.0,939.745,0.41,0.42,2.79,0.435,0.01,1217.0,0
26221.0,1654762570.0,14.53,54.28,30.0,400.0,13060.0,19942.0,939.741,0.37,0.39,2.56,0.399,0.009,1227.0,0
26231.0,1654762580.0,14.25,56.08,31.0,400.0,13060.0,19936.0,939.744,0.37,0.39,2.56,0.399,0.009,1237.0,0
26241.0,1654762590.0,16.61,52.19,7.0,400.0,13081.0,19964.0,939.721,0.56,0.58,3.87,0.604,0.014,1247.0,0
26251.0,1654762600.0,16.99,49.74,15.0,400.0,13081.0,19954.0,939.716,0.48,0.5,3.28,0.511,0.012,1257.0,0
26261.0,1654762610.0,17.24,48.81,24.0,400.0,13074.0,19948.0,939.736,0.43,0.45,2.98,0.464,0.01,1267.0,0
26271.0,1654762620.0,14.93,52.88,22.0,400.0,13068.0,19947.0,939.714,0.54,0.56,3.71,0.579,0.013,1277.0,0
26281.0,1654762630.0,14.62,55.14,22.0,400.0,13065.0,19944.0,939.71,0.39,0.41,2.71,0.422,0.01,1287.0,0
26291.0,1654762640.0,16.17,55.76,0.0,400.0,13107.0,19984.0,939.719,0.41,0.43,2.83,0.441,0.01,1297.0,0
26301.0,1654762650.0,17.03,50.8,4.0,400.0,13095.0,19974.0,939.724,0.47,0.49,3.26,0.508,0.011,1307.0,0
26311.0,1654762660.0,17.34,49.41,0.0,400.0,13100.0,19983.0,939.706,0.47,0.49,3.23,0.504,0.011,1317.0,0
26321.0,1654762670.0,15.83,49.19,21.0,400.0,13073.0,19965.0,939.706,0.5,0.52,3.42,0.533,0.012,1327.0,0
26331.0,1654762680.0,15.01,54.33,0.0,400.0,13102.0,19991.0,939.728,0.51,0.53,3.52,0.549,0.012,1337.0,0
26341.0,1654762690.0,14.8,55.95,0.0,400.0,13100.0,19994.0,939.701,0.63,0.66,4.35,0.678,0.015,1347.0,0
26351.0,1654762700.0,16.61,55.49,0.0,400.0,13119.0,20022.0,939.702,0.59,0.61,4.05,0.632,0.014,1357.0,0
26361.0,1654762710.0,17.28,50.78,3.0,400.0,13108.0,20003.0,939.702,0.38,0.4,2.62,0.409,0.009,1367.0,0
26371.0,1654762720.0,17.59,49.29,10.0,400.0,13098.0,19997.0,939.712,0.42,0.44,2.89,0.451,0.01,1377.0,0
26381.0,1654762730.0,15.73,50.52,43.0,400.0,13075.0,19968.0,939.702,0.51,0.53,3.52,0.55,0.012,1387.0,0
26391.0,1654762740.0,15.18,54.61,36.0,400.0,13092.0,19975.0,939.672,0.51,0.53,3.49,0.544,0.012,1397.0,0
26401.0,1654762750.0,14.99,55.77,23.0,400.0,13092.0,19981.0,939.664,0.89,0.93,6.14,0.957,0.022,1407.0,0
26411.0,1654762760.0,17.03,53.78,0.0,400.0,13119.0,20018.0,939.683,0.81,0.84,5.58,0.87,0.02,1417.0,0
26421.0,1654762770.0,17.54,50.1,10.0,400.0,13105.0,20001.0,939.695,0.64,0.67,4.41,0.688,0.016,1427.0,0
26431.0,1654762780.0,17.83,48.98,16.0,400.0,13096.0,19987.0,939.694,0.55,0.57,3.81,0.593,0.013,1437.0,0
26441.0,1654762790.0,15.87,51.0,32.0,400.0,13078.0,19969.0,939.707,0.64,0.67,4.42,0.69,0.016,1447.0,0
26451.0,1654762800.0,15.39,54.45,37.0,400.0,13089.0,19969.0,939.684,0.56,0.58,3.85,0.601,0.014,1457.0,0
26461.0,1654762810.0,15.2,55.61,34.0,400.0,13097.0,19981.0,939.727,0.49,0.51,3.39,0.529,0.012,1467.0,0
26471.0,1654762820.0,17.24,53.67,0.0,400.0,13126.0,20023.0,939.713,0.64,0.67,4.42,0.689,0.016,1477.0,0
26481.0,1654762830.0,17.78,50.22,0.0,400.0,13123.0,20027.0,939.707,0.6,0.63,4.14,0.646,0.015,1487.0,0
26491.0,1654762840.0,18.05,49.12,0.0,400.0,13121.0,20015.0,939.682,0.45,0.47,3.11,0.485,0.011,1497.0,0
26501.0,1654762850.0,15.96,51.82,23.0,400.0,13100.0,19995.0,939.691,0.39,0.41,2.69,0.419,0.009,1507.0,0
26511.0,1654762860.0,15.55,54.84,17.0,400.0,13103.0,19999.0,939.677,0.48,0.5,3.3,0.514,0.012,1517.0,0
26521.0,1654762870.0,15.39,55.84,20.0,400.0,13107.0,19997.0,939.673,0.6,0.62,4.13,0.643,0.015,1527.0,0
26531.0,1654762880.0,17.54,52.93,0.0,400.0,13126.0,20021.0,939.659,0.69,0.72,4.77,0.744,0.017,1537.0,0
26541.0,1654762890.0,18.02,49.76,14.0,400.0,13113.0,20010.0,939.662,0.62,0.64,4.26,0.665,0.015,1547.0,0
26551.0,1654762900.0,18.23,48.73,8.0,400.0,13116.0,20015.0,939.663,0.58,0.61,4.03,0.628,0.014,1557.0,0
26561.0,1654762910.0,16.12,51.82,42.0,400.0,13098.0,19985.0,939.639,0.73,0.76,5.0,0.78,0.018,1567.0,0
26571.0,1654762920.0,15.7,54.73,25.0,400.0,13115.0,20004.0,939.652,0.65,0.67,4.46,0.696,0.016,1577.0,0
26581.0,1654762930.0,15.59,55.8,3.0,400.0,13134.0,20009.0,939.621,0.6,0.63,4.15,0.647,0.015,1587.0,0
26591.0,1654762940.0,17.88,52.07,0.0,400.0,13149.0,20043.0,939.609,0.51,0.53,3.53,0.551,0.012,1597.0,0
26601.0,1654762950.0,18.27,49.61,2.0,400.0,13132.0,20036.0,939.595,0.53,0.55,3.66,0.571,0.013,1607.0,0
26611.0,1654762960.0,18.47,48.78,0.0,400.0,13131.0,20041.0,939.6,0.54,0.56,3.73,0.582,0.013,1617.0,0
26621.0,1654762970.0,16.21,52.51,29.0,400.0,13115.0,20021.0,939.603,0.71,0.74,4.89,0.763,0.017,1627.0,0
26631.0,1654762980.0,15.9,54.9,32.0,400.0,13126.0,20008.0,939.608,0.6,0.62,4.12,0.642,0.014,1637.0,0
26641.0,1654762990.0,15.75,55.93,16.0,400.0,13138.0,20027.0,939.619,0.78,0.81,5.36,0.836,0.019,1647.0,0
26651.0,1654763000.0,18.05,52.05,0.0,400.0,13156.0,20058.0,939.605,0.83,0.86,5.73,0.893,0.02,1657.0,0
26661.0,1654763010.0,18.44,49.58,0.0,400.0,13147.0,20060.0,939.586,0.88,0.91,6.02,0.939,0.021,1667.0,0
