NO_ID,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,fire_alarm
27786.0,1654764135.0,20.99,45.82,119.0,400.0,13177.0,20054.0,939.631,0.98,1.02,6.77,1.056,0.024,2792.0,0
27796.0,1654764145.0,18.86,48.69,140.0,400.0,13161.0,20042.0,939.651,0.93,0.97,6.43,1.002,0.023,2802.0,0
27806.0,1654764155.0,18.46,51.41,127.0,400.0,13165.0,20044.0,939.627,0.92,0.95,6.31,0.984,0.022,2812.0,0
27816.0,1654764165.0,18.21,52.31,129.0,400.0,13171.0,20048.0,939.656,0.95,0.99,6.53,1.019,0.023,2822.0,0
27826.0,1654764175.0,20.47,48.63,111.0,400.0,13180.0,20066.0,939.66,0.91,0.95,6.27,0.978,0.022,2832.0,0
27836.0,1654764185.0,20.88,46.42,105.0,400.0,13188.0,20069.0,939.649,1.1,1.14,7.54,1.175,0.027,2842.0,0
27846.0,1654764195.0,21.08,45.7,110.0,400.0,13175.0,20068.0,939.649,1.04,1.08,7.16,1.116,0.025,2852.0,0
27856.0,1654764205.0,18.88,49.09,140.0,400.0,13156.0,20030.0,939.676,0.85,0.88,5.82,0.908,0.02,2862.0,0
27866.0,1654764215.0,18.48,51.46,139.0,400.0,13154.0,20033.0,939.649,0.8,0.83,5.49,0.856,0.019,2872.0,0
27876.0,1654764225.0,18.31,52.21,132.0,400.0,13162.0,20038.0,939.655,0.94,0.98,6.5,1.013,0.023,2882.0,0
27886.0,1654764235.0,20.6,48.14,133.0,400.0,13170.0,20037.0,939.642,0.99,1.03,6.84,1.067,0.024,2892.0,0
27896.0,1654764245.0,20.95,46.14,144.0,400.0,13160.0,20025.0,939.638,0.87,0.9,5.98,0.932,0.021,2902.0,0
27906.0,1654764255.0,21.19,45.4,146.0,400.0,13158.0,20020.0,939.646,1.25,1.29,8.57,1.337,0.03,2912.0,0
27916.0,1654764265.0,18.85,49.69,160.0,400.0,13155.0,20018.0,939.619,1.01,1.05,6.94,1.082,0.024,2922.0,0
27926.0,1654764275.0,18.53,51.55,148.0,400.0,13158.0,20022.0,939.63,0.93,0.97,6.43,1.003,0.023,2932.0,0
27936.0,1654764285.0,18.34,52.13,161.0,400.0,13153.0,20016.0,939.631,0.8,0.83,5.51,0.86,0.019,2942.0,0
27946.0,1654764295.0,20.71,47.54,140.0,400.0,13164.0,20027.0,939.62,0.84,0.87,5.76,0.899,0.02,2952.0,0
27956.0,1654764305.0,21.08,45.78,155.0,400.0,13155.0,20024.0,939.611,0.91,0.95,6.29,0.981,0.022,2962.0,0
27966.0,1654764315.0,21.28,45.2,164.0,400.0,13150.0,20009.0,939.642,0.92,0.96,6.36,0.993,0.022,2972.0,0
27976.0,1654764325.0,18.91,49.33,176.0,400.0,13145.0,19995.0,939.638,0.89,0.93,6.14,0.958,0.022,2982.0,0
27986.0,1654764335.0,18.6,51.06,179.0,400.0,13139.0,19994.0,939.644,0.84,0.87,5.79,0.902,0.02,2992.0,0
27996.0,1654764345.0,18.46,51.67,181.0,400.0,13142.0,19990.0,939.649,0.7,0.72,4.8,0.748,0.017,3002.0,0
28006.0,1654764355.0,20.8,47.13,159.0,400.0,13161.0,20007.0,939.671,0.78,0.81,5.38,0.839,0.019,3012.0,0
28016.0,1654764365.0,21.12,45.59,177.0,400.0,13149.0,19999.0,939.667,0.87,0.91,6.02,0.939,0.021,3022.0,0
28026.0,1654764375.0,21.33,44.99,170.0,400.0,13155.0,20014.0,939.67,0.77,0.8,5.3,0.826,0.019,3032.0,0
28036.0,1654764385.0,19.0,49.23,183.0,400.0,13143.0,19990.0,939.658,0.66,0.68,4.53,0.706,0.016,3042.0,0
28046.0,1654764395.0,18.68,51.21,185.0,400.0,13147.0,19988.0,939.676,0.86,0.89,5.91,0.922,0.021,3052.0,0
28056.0,1654764405.0,18.53,52.07,157.0,400.0,13169.0,20025.0,939.679,0.9,0.93,6.18,0.964,0.022,3062.0,0
28066.0,1654764415.0,20.88,47.58,138.0,400.0,13173.0,20031.0,939.681,0.93,0.96,6.39,0.996,0.023,3072.0,0
28076.0,1654764425.0,21.22,45.82,135.0,400.0,13164.0,20020.0,939.68,0.93,0.97,6.4,0.998,0.023,3082.0,0
28086.0,1654764435.0,21.39,45.21,156.0,400.0,13157.0,20018.0,939.665,0.79,0.82,5.45,0.849,0.019,3092.0,0
28096.0,1654764445.0,19.07,49.42,178.0,400.0,13151.0,20000.0,939.646,0.72,0.75,4.94,0.771,0.017,3102.0,0
28106.0,1654764455.0,18.75,51.13,165.0,400.0,13155.0,20012.0,939.662,0.74,0.77,5.08,0.792,0.018,3112.0,0
28116.0,1654764465.0,18.57,51.73,177.0,400.0,13150.0,19995.0,939.655,0.86,0.9,5.95,0.927,0.021,3122.0,0
28126.0,1654764475.0,20.92,47.16,171.0,400.0,13154.0,19996.0,939.628,0.89,0.93,6.15,0.96,0.022,3132.0,0
28136.0,1654764485.0,21.29,45.48,175.0,400.0,13150.0,19991.0,939.611,0.76,0.79,5.21,0.812,0.018,3142.0,0
28146.0,1654764495.0,21.47,44.88,170.0,400.0,13154.0,19998.0,939.633,0.73,0.76,5.04,0.785,0.018,3152.0,0
28156.0,1654764505.0,19.13,49.0,196.0,400.0,13139.0,19976.0,939.646,0.83,0.86,5.68,0.886,0.02,3162.0,0
28166.0,1654764515.0,18.81,50.73,192.0,400.0,13140.0,19978.0,939.638,0.77,0.8,5.29,0.825,0.019,3172.0,0
28176.0,1654764525.0,19.19,63.11,0.0,400.0,13457.0,20348.0,939.193,2.07,2.15,14.24,2.22,0.05,3182.0,1
28186.0,1654764535.0,21.45,60.13,0.0,400.0,13427.0,20436.0,939.665,2.38,2.47,16.36,2.551,0.058,3192.0,1
28196.0,1654764545.0,21.75,58.68,0.0,400.0,13381.0,20378.0,939.688,2.36,2.46,16.27,2.537,0.057,3202.0,1
28206.0,1654764555.0,21.93,58.25,0.0,400.0,13338.0,20309.0,939.698,2.61,2.71,17.94,2.798,0.063,3212.0,1
28216.0,1654764565.0,19.74,63.36,0.0,400.0,13286.0,20223.0,939.697,2.49,2.58,17.11,2.668,0.06,3222.0,1
28226.0,1654764575.0,19.46,65.52,47.0,400.0,13259.0,20174.0,939.695,2.57,2.67,17.69,2.758,0.062,3232.0,1
28236.0,1654764585.0,19.36,66.25,87.0,400.0,13242.0,20130.0,939.694,2.65,2.75,18.25,2.845,0.064,3242.0,1
28246.0,1654764595.0,21.54,60.91,117.0,400.0,13233.0,20103.0,939.682,2.54,2.64,17.5,2.729,0.062,3252.0,1
28256.0,1654764605.0,21.9,58.72,144.0,400.0,13215.0,20077.0,939.707,2.54,2.63,17.45,2.722,0.061,3262.0,1
28266.0,1654764615.0,22.09,57.73,171.0,400.0,13207.0,20051.0,939.68,2.2,2.28,15.12,2.358,0.053,3272.0,1
28276.0,1654764625.0,19.91,62.33,193.0,400.0,13190.0,20019.0,939.686,2.15,2.23,14.8,2.308,0.052,3282.0,1
28286.0,1654764635.0,19.62,64.13,200.0,400.0,13185.0,20011.0,939.692,2.41,2.5,16.56,2.582,0.058,3292.0,1
28296.0,1654764645.0,19.47,64.62,208.0,400.0,13174.0,20008.0,939.696,2.34,2.43,16.07,2.507,0.057,3302.0,1
28306.0,1654764655.0,21.73,59.25,212.0,400.0,13184.0,19998.0,939.686,2.22,2.31,15.31,2.387,0.054,3312.0,1
28316.0,1654764665.0,22.04,56.99,226.0,400.0,13176.0,19982.0,939.665,2.53,2.63,17.4,2.713,0.061,3322.0,1
28326.0,1654764675.0,22.22,56.04,237.0,400.0,13167.0,19984.0,939.654,2.41,2.5,16.58,2.585,0.058,3332.0,1
28336.0,1654764685.0,20.05,60.65,262.0,400.0,13152.0,19956.0,939.673,2.07,2.15,14.26,2.223,0.05,3342.0,1
28346.0,1654764695.0,19.75,62.35,265.0,400.0,13149.0,19947.0,939.666,1.83,1.91,12.62,1.968,0.044,3352.0,1
